ExamineeID,TaskID,RaterID,Score,Order,Date
17,2,14,3,71,2015/12/19 0:40
17,2,15,3,71,2015/12/21 15:29
17,2,16,4,71,2015/12/18 8:37
17,2,17,3,71,2015/12/14 15:31
19,2,18,4,71,2015/12/11 13:39
17,2,19,4,71,2015/12/15 11:33
17,2,20,3,71,2015/12/16 16:22
2,2,21,3,71,2015/12/15 17:08
17,2,22,3,71,2015/12/18 16:14
17,2,23,3,71,2015/12/21 12:32
17,2,24,3,71,2015/12/15 15:10
17,2,25,5,71,2015/12/16 14:15
17,2,26,3,71,2015/12/20 11:37
17,2,27,3,71,2015/12/22 20:22
17,2,28,4,71,2015/12/12 9:15
21,2,29,5,71,2015/12/21 1:11
17,2,30,2,71,2015/12/11 14:23
17,2,31,4,71,2015/12/15 21:19
17,2,32,4,71,2015/12/21 19:52
17,2,33,4,71,2015/12/20 18:41
20,2,34,5,71,2015/12/19 16:56
11,2,1,2,72,2015/12/21 22:51
17,2,2,3,72,2015/12/15 16:12
11,2,3,2,72,2015/12/11 18:14
11,2,4,3,72,2015/12/19 12:10
11,2,5,3,72,2015/12/11 22:07
11,2,6,5,72,2015/12/14 14:28
11,2,7,2,72,2015/12/17 22:43
11,2,8,2,72,2015/12/15 18:18
11,2,9,2,72,2015/12/21 17:43
11,2,10,3,72,2015/12/18 20:16
11,2,11,3,72,2015/12/18 21:36
11,2,12,3,72,2015/12/21 16:19
11,2,13,2,72,2015/12/20 14:18
11,2,14,4,72,2015/12/19 0:41
11,2,15,3,72,2015/12/21 15:29
11,2,16,3,72,2015/12/18 10:18
11,2,17,3,72,2015/12/14 15:32
22,2,18,3,72,2015/12/11 13:40
11,2,19,3,72,2015/12/15 11:34
11,2,20,3,72,2015/12/16 16:24
17,2,21,3,72,2015/12/15 17:08
11,2,22,4,72,2015/12/18 16:15
11,2,23,2,72,2015/12/21 12:32
11,2,24,4,72,2015/12/15 15:10
11,2,25,4,72,2015/12/16 14:15
11,2,26,4,72,2015/12/20 11:38
11,2,27,2,72,2015/12/22 20:23
11,2,28,3,72,2015/12/12 9:15
2,2,29,4,72,2015/12/21 12:42
11,2,30,2,72,2015/12/11 14:23
11,2,31,1,72,2015/12/15 21:20
23,2,32,3,72,2015/12/21 19:54
11,2,33,3,72,2015/12/20 18:42
28,2,34,5,72,2015/12/19 16:56
27,2,1,5,73,2015/12/21 22:52
11,2,2,4,73,2015/12/15 16:12
27,2,3,2,73,2015/12/11 18:15
27,2,4,3,73,2015/12/19 12:10
27,2,5,4,73,2015/12/11 22:09
27,2,6,2,73,2015/12/14 14:28
27,2,7,2,73,2015/12/17 22:45
27,2,8,2,73,2015/12/15 18:19
27,2,9,3,73,2015/12/21 17:43
27,2,10,4,73,2015/12/18 20:17
27,2,11,4,73,2015/12/18 21:37
27,2,12,4,73,2015/12/21 16:19
27,2,13,2,73,2015/12/20 14:18
27,2,14,2,73,2015/12/19 0:42
27,2,15,4,73,2015/12/21 15:29
27,2,16,4,73,2015/12/18 10:19
27,2,17,3,73,2015/12/14 15:32
7,2,18,3,73,2015/12/11 13:41
27,2,19,2,73,2015/12/15 11:34
27,2,20,2,73,2015/12/16 16:25
11,2,21,3,73,2015/12/15 17:08
27,2,22,3,73,2015/12/18 16:15
27,2,23,3,73,2015/12/21 12:33
27,2,24,2,73,2015/12/15 15:11
27,2,25,5,73,2015/12/16 14:15
27,2,26,2,73,2015/12/20 11:39
27,2,27,3,73,2015/12/22 20:24
27,2,28,5,73,2015/12/12 9:15
17,2,29,3,73,2015/12/21 12:43
27,2,30,2,73,2015/12/11 14:23
27,2,31,3,73,2015/12/15 21:21
18,2,32,4,73,2015/12/21 19:54
27,2,33,3,73,2015/12/20 18:42
26,2,34,3,73,2015/12/19 16:56
5,2,1,4,74,2015/12/21 22:53
27,2,2,5,74,2015/12/15 16:13
5,2,3,1,74,2015/12/11 18:15
5,2,4,4,74,2015/12/19 12:10
5,2,5,4,74,2015/12/11 22:10
5,2,6,2,74,2015/12/14 14:28
5,2,7,2,74,2015/12/17 22:46
5,2,8,3,74,2015/12/15 18:19
5,2,9,3,74,2015/12/21 17:43
5,2,10,4,74,2015/12/18 20:18
5,2,11,3,74,2015/12/18 21:38
5,2,12,4,74,2015/12/21 16:20
5,2,13,3,74,2015/12/20 14:18
5,2,14,3,74,2015/12/19 0:43
5,2,15,4,74,2015/12/21 15:30
5,2,16,4,74,2015/12/18 12:51
5,2,17,3,74,2015/12/14 15:33
34,2,18,2,74,2015/12/11 13:42
5,2,19,2,74,2015/12/15 11:34
5,2,20,2,74,2015/12/16 16:26
27,2,21,2,74,2015/12/15 17:09
5,2,22,3,74,2015/12/18 16:16
5,2,23,3,74,2015/12/21 12:33
24,2,24,4,74,2015/12/15 15:12
5,2,25,3,74,2015/12/16 14:15
5,2,26,2,74,2015/12/20 11:40
5,2,27,4,74,2015/12/22 20:25
5,2,28,3,74,2015/12/12 9:19
11,2,29,4,74,2015/12/21 12:44
5,2,30,3,74,2015/12/11 14:23
5,2,31,4,74,2015/12/15 21:21
22,2,32,4,74,2015/12/21 19:54
5,2,33,4,74,2015/12/20 18:42
8,2,34,4,74,2015/12/19 16:57
4,2,1,4,75,2015/12/21 22:53
5,2,2,5,75,2015/12/15 16:13
4,2,3,5,75,2015/12/11 18:16
4,2,4,5,75,2015/12/19 12:10
4,2,5,3,75,2015/12/11 22:10
4,2,6,4,75,2015/12/14 14:29
4,2,7,1,75,2015/12/17 22:47
4,2,8,4,75,2015/12/15 18:20
4,2,9,2,75,2015/12/21 17:43
4,2,10,5,75,2015/12/18 20:18
4,2,11,3,75,2015/12/18 21:39
4,2,12,3,75,2015/12/21 16:20
4,2,13,3,75,2015/12/20 14:19
4,2,14,3,75,2015/12/19 0:44
4,2,15,3,75,2015/12/21 15:30
4,2,16,4,75,2015/12/18 13:37
4,2,17,5,75,2015/12/14 15:34
10,2,18,4,75,2015/12/11 13:43
4,2,19,3,75,2015/12/15 11:35
4,2,20,2,75,2015/12/16 16:27
5,2,21,5,75,2015/12/15 17:10
4,2,22,2,75,2015/12/18 16:16
4,2,23,3,75,2015/12/21 12:33
5,2,24,4,75,2015/12/15 15:12
4,2,25,4,75,2015/12/16 14:34
4,2,26,4,75,2015/12/20 11:41
4,2,27,5,75,2015/12/22 20:25
4,2,28,3,75,2015/12/12 9:19
27,2,29,4,75,2015/12/21 12:44
4,2,30,4,75,2015/12/11 14:24
4,2,31,5,75,2015/12/15 21:22
14,2,32,4,75,2015/12/21 19:55
4,2,33,4,75,2015/12/20 18:42
21,2,34,2,75,2015/12/19 16:57
25,2,1,3,76,2015/12/21 22:54
4,2,2,5,76,2015/12/15 16:14
25,2,3,3,76,2015/12/11 18:17
25,2,4,4,76,2015/12/19 12:11
25,2,5,4,76,2015/12/11 22:13
25,2,6,4,76,2015/12/14 14:30
25,2,7,1,76,2015/12/17 22:48
25,2,8,4,76,2015/12/15 18:20
25,2,9,2,76,2015/12/21 17:43
25,2,10,5,76,2015/12/18 20:19
25,2,11,4,76,2015/12/18 21:40
25,2,12,3,76,2015/12/21 16:20
25,2,13,3,76,2015/12/20 14:20
25,2,14,2,76,2015/12/19 0:45
25,2,15,3,76,2015/12/21 15:30
25,2,16,4,76,2015/12/18 13:38
25,2,17,4,76,2015/12/14 15:34
15,2,18,3,76,2015/12/11 13:44
25,2,19,3,76,2015/12/15 11:35
25,2,20,3,76,2015/12/16 16:28
4,2,21,3,76,2015/12/15 17:11
25,2,22,3,76,2015/12/18 16:17
25,2,23,4,76,2015/12/21 12:33
4,2,24,4,76,2015/12/15 15:13
25,2,25,3,76,2015/12/16 14:34
25,2,26,1,76,2015/12/20 11:42
25,2,27,5,76,2015/12/22 20:26
25,2,28,2,76,2015/12/12 9:20
5,2,29,4,76,2015/12/21 12:45
25,2,30,2,76,2015/12/11 14:24
25,2,31,4,76,2015/12/15 21:22
1,2,32,3,76,2015/12/21 19:56
25,2,33,3,76,2015/12/20 18:43
15,2,34,3,76,2015/12/19 16:57
32,2,1,4,77,2015/12/21 22:54
25,2,2,4,77,2015/12/15 16:14
32,2,3,2,77,2015/12/11 18:17
32,2,4,4,77,2015/12/19 12:11
32,2,5,3,77,2015/12/11 22:14
32,2,6,3,77,2015/12/14 14:30
32,2,7,5,77,2015/12/17 22:49
32,2,8,3,77,2015/12/15 18:21
32,2,9,2,77,2015/12/21 17:43
32,2,10,5,77,2015/12/18 20:20
32,2,11,5,77,2015/12/18 21:41
32,2,12,4,77,2015/12/21 16:21
32,2,13,2,77,2015/12/20 14:20
32,2,14,2,77,2015/12/19 0:47
32,2,15,4,77,2015/12/21 15:31
32,2,16,4,77,2015/12/18 13:41
32,2,17,4,77,2015/12/14 15:34
8,2,18,5,77,2015/12/11 13:46
32,2,19,4,77,2015/12/15 11:35
32,2,20,4,77,2015/12/16 16:29
25,2,21,5,77,2015/12/15 17:12
32,2,22,3,77,2015/12/18 16:17
32,2,23,3,77,2015/12/21 12:34
25,2,24,4,77,2015/12/15 15:13
32,2,25,4,77,2015/12/16 14:34
32,2,26,4,77,2015/12/20 11:42
32,2,27,5,77,2015/12/22 20:26
32,2,28,3,77,2015/12/12 9:20
4,2,29,5,77,2015/12/21 12:46
32,2,30,4,77,2015/12/11 14:24
32,2,31,4,77,2015/12/15 21:22
26,2,32,5,77,2015/12/21 19:56
32,2,33,4,77,2015/12/20 18:47
9,2,34,4,77,2015/12/19 16:57
29,2,1,4,78,2015/12/21 22:54
32,2,2,4,78,2015/12/15 16:15
29,2,3,2,78,2015/12/11 18:18
29,2,4,4,78,2015/12/19 12:12
29,2,5,5,78,2015/12/11 22:15
29,2,6,2,78,2015/12/14 14:31
29,2,7,2,78,2015/12/17 22:50
29,2,8,3,78,2015/12/15 18:21
29,2,9,2,78,2015/12/21 17:43
29,2,10,4,78,2015/12/18 20:21
29,2,11,3,78,2015/12/18 21:42
29,2,12,3,78,2015/12/21 16:21
29,2,13,2,78,2015/12/20 14:21
29,2,14,2,78,2015/12/19 0:49
29,2,15,3,78,2015/12/21 15:31
29,2,16,4,78,2015/12/18 14:35
30,2,17,4,78,2015/12/14 15:35
28,2,18,2,78,2015/12/11 13:46
29,2,19,3,78,2015/12/15 11:35
29,2,20,2,78,2015/12/16 16:29
32,2,21,5,78,2015/12/15 17:12
29,2,22,3,78,2015/12/18 16:18
29,2,23,3,78,2015/12/21 12:34
32,2,24,4,78,2015/12/15 15:14
29,2,25,3,78,2015/12/16 14:35
29,2,26,2,78,2015/12/20 11:44
29,2,27,3,78,2015/12/22 20:27
29,2,28,2,78,2015/12/12 9:21
25,2,29,5,78,2015/12/21 12:47
6,2,30,1,78,2015/12/11 14:24
29,2,31,4,78,2015/12/15 21:24
21,2,32,4,78,2015/12/21 19:58
29,2,33,3,78,2015/12/20 18:47
4,2,34,5,78,2015/12/19 16:58
1,2,1,2,79,2015/12/21 22:55
29,2,2,4,79,2015/12/15 16:15
1,2,3,3,79,2015/12/11 18:19
1,2,4,4,79,2015/12/19 12:13
1,2,5,4,79,2015/12/11 22:17
1,2,6,3,79,2015/12/14 14:31
1,2,7,1,79,2015/12/17 22:51
1,2,8,3,79,2015/12/15 18:22
1,2,9,1,79,2015/12/21 17:44
1,2,10,2,79,2015/12/18 20:22
1,2,11,3,79,2015/12/18 21:42
1,2,12,2,79,2015/12/21 16:22
1,2,13,2,79,2015/12/20 14:22
1,2,14,2,79,2015/12/19 14:19
1,2,15,3,79,2015/12/21 15:31
1,2,16,4,79,2015/12/18 20:05
8,2,17,3,79,2015/12/14 15:36
9,2,18,3,79,2015/12/11 13:47
1,2,19,2,79,2015/12/15 11:36
1,2,20,1,79,2015/12/16 16:30
29,2,21,2,79,2015/12/15 17:13
1,2,22,3,79,2015/12/18 16:19
1,2,23,3,79,2015/12/21 12:34
29,2,24,4,79,2015/12/15 15:14
1,2,25,4,79,2015/12/16 14:35
1,2,26,2,79,2015/12/20 11:45
1,2,27,3,79,2015/12/22 20:44
24,2,28,3,79,2015/12/12 9:22
32,2,29,5,79,2015/12/21 12:48
29,2,30,2,79,2015/12/11 14:25
1,2,31,2,79,2015/12/15 21:24
33,2,32,3,79,2015/12/21 19:59
1,2,33,2,79,2015/12/20 18:47
25,2,34,4,79,2015/12/19 16:58
24,2,1,3,80,2015/12/21 22:55
16,2,2,2,80,2015/12/15 16:16
24,2,3,3,80,2015/12/11 18:22
24,2,4,2,80,2015/12/19 12:13
24,2,5,4,80,2015/12/11 22:18
24,2,6,2,80,2015/12/14 14:31
24,2,7,2,80,2015/12/17 22:52
24,2,8,3,80,2015/12/15 18:22
24,2,9,1,80,2015/12/21 17:44
24,2,10,4,80,2015/12/18 20:23
24,2,11,4,80,2015/12/18 21:43
24,2,12,3,80,2015/12/21 16:22
24,2,13,2,80,2015/12/20 14:22
24,2,14,4,80,2015/12/19 14:21
24,2,15,3,80,2015/12/21 15:32
24,2,16,4,80,2015/12/18 20:06
26,2,17,4,80,2015/12/14 15:36
23,2,18,2,80,2015/12/11 13:48
24,2,19,3,80,2015/12/15 11:36
24,2,20,3,80,2015/12/16 16:31
1,2,21,2,80,2015/12/15 17:14
24,2,22,4,80,2015/12/18 16:20
24,2,23,3,80,2015/12/21 12:34
1,2,24,3,80,2015/12/15 15:14
24,2,25,3,80,2015/12/16 14:36
24,2,26,5,80,2015/12/20 11:46
24,2,27,4,80,2015/12/24 9:13
16,2,28,2,80,2015/12/12 9:22
29,2,29,3,80,2015/12/21 12:48
1,2,30,1,80,2015/12/11 14:25
24,2,31,4,80,2015/12/15 21:25
24,2,32,3,80,2015/12/21 20:03
24,2,33,2,80,2015/12/20 18:47
6,2,34,3,80,2015/12/19 16:59
33,2,1,4,81,2015/12/21 22:56
1,2,2,2,81,2015/12/15 16:21
33,2,3,2,81,2015/12/11 18:23
33,2,4,3,81,2015/12/19 12:13
33,2,5,3,81,2015/12/11 22:19
33,2,6,3,81,2015/12/14 14:33
33,2,7,1,81,2015/12/17 22:53
33,2,8,3,81,2015/12/15 18:23
33,2,9,2,81,2015/12/21 17:44
33,2,10,2,81,2015/12/18 20:25
33,2,11,5,81,2015/12/18 21:44
33,2,12,3,81,2015/12/21 16:23
33,2,13,4,81,2015/12/20 14:24
33,2,14,3,81,2015/12/19 14:22
33,2,15,4,81,2015/12/21 15:32
33,2,16,4,81,2015/12/18 20:07
28,2,17,3,81,2015/12/14 15:37
18,2,18,3,81,2015/12/11 13:49
33,2,19,3,81,2015/12/15 11:36
33,2,20,3,81,2015/12/16 16:32
24,2,21,3,81,2015/12/15 17:17
33,2,22,3,81,2015/12/18 16:21
33,2,23,3,81,2015/12/21 12:34
33,2,24,3,81,2015/12/15 15:21
33,2,25,3,81,2015/12/16 14:36
33,2,26,4,81,2015/12/20 11:48
33,2,27,4,81,2015/12/24 10:02
1,2,28,2,81,2015/12/12 9:23
1,2,29,2,81,2015/12/21 12:49
24,2,30,2,81,2015/12/11 14:25
33,2,31,4,81,2015/12/15 21:25
10,2,32,4,81,2015/12/21 20:05
33,2,33,3,81,2015/12/20 18:48
32,2,34,5,81,2015/12/19 16:59
12,2,1,5,82,2015/12/21 22:56
24,2,2,3,82,2015/12/15 16:22
12,2,3,5,82,2015/12/11 18:24
12,2,4,4,82,2015/12/19 12:13
12,2,5,3,82,2015/12/11 22:21
12,2,6,3,82,2015/12/14 14:33
12,2,7,2,82,2015/12/17 22:54
12,2,8,3,82,2015/12/15 18:26
12,2,9,4,82,2015/12/21 17:44
12,2,10,1,82,2015/12/18 20:26
12,2,11,3,82,2015/12/18 21:45
12,2,12,3,82,2015/12/21 16:23
12,2,13,2,82,2015/12/20 14:24
12,2,14,3,82,2015/12/19 14:25
12,2,15,3,82,2015/12/21 15:32
12,2,16,4,82,2015/12/18 20:10
20,2,17,4,82,2015/12/14 15:37
3,2,18,3,82,2015/12/11 13:49
12,2,19,3,82,2015/12/15 11:36
12,2,20,2,82,2015/12/16 16:34
33,2,21,5,82,2015/12/15 17:18
12,2,22,2,82,2015/12/18 16:22
12,2,23,3,82,2015/12/21 12:34
12,2,24,2,82,2015/12/15 15:37
12,2,25,2,82,2015/12/16 14:38
12,2,26,3,82,2015/12/20 11:49
12,2,27,3,82,2015/12/24 12:42
3,2,28,3,82,2015/12/12 9:23
24,2,29,4,82,2015/12/21 12:50
33,2,30,2,82,2015/12/11 14:25
12,2,31,2,82,2015/12/15 21:26
5,2,32,3,82,2015/12/21 20:05
12,2,33,4,82,2015/12/20 18:48
30,2,34,4,82,2015/12/19 16:59
13,2,1,5,83,2015/12/21 22:57
33,2,2,4,83,2015/12/15 16:23
13,2,3,2,83,2015/12/11 18:25
13,2,4,3,83,2015/12/19 12:13
13,2,5,4,83,2015/12/11 22:22
13,2,6,4,83,2015/12/14 14:34
13,2,7,1,83,2015/12/17 22:55
13,2,8,3,83,2015/12/15 18:26
13,2,9,2,83,2015/12/21 17:44
13,2,10,2,83,2015/12/18 20:26
13,2,11,4,83,2015/12/18 21:46
13,2,12,2,83,2015/12/21 16:24
13,2,13,4,83,2015/12/20 14:26
13,2,14,3,83,2015/12/19 14:27
13,2,15,5,83,2015/12/21 15:32
13,2,16,4,83,2015/12/18 20:39
9,2,17,4,83,2015/12/14 15:37
14,2,18,3,83,2015/12/11 13:50
13,2,19,2,83,2015/12/15 11:37
13,2,20,2,83,2015/12/16 16:36
12,2,21,3,83,2015/12/15 17:20
13,2,22,3,83,2015/12/18 16:22
13,2,23,4,83,2015/12/21 12:36
13,2,24,2,83,2015/12/15 15:43
13,2,25,2,83,2015/12/16 14:38
13,2,26,3,83,2015/12/20 11:50
13,2,27,3,83,2015/12/24 12:43
18,2,28,2,83,2015/12/12 9:23
33,2,29,4,83,2015/12/21 12:51
12,2,30,3,83,2015/12/11 14:25
13,2,31,4,83,2015/12/15 21:26
3,2,32,4,83,2015/12/21 20:07
13,2,33,2,83,2015/12/20 18:49
10,2,34,5,83,2015/12/19 16:59
20,2,1,4,84,2015/12/21 22:57
12,2,2,4,84,2015/12/15 16:23
20,2,3,4,84,2015/12/11 18:26
20,2,4,4,84,2015/12/19 12:13
20,2,5,2,84,2015/12/11 22:23
20,2,6,3,84,2015/12/14 14:35
20,2,7,4,84,2015/12/17 22:55
20,2,8,3,84,2015/12/15 18:27
20,2,9,3,84,2015/12/21 17:45
20,2,10,5,84,2015/12/18 20:26
20,2,11,4,84,2015/12/18 21:47
20,2,12,3,84,2015/12/21 16:24
20,2,13,3,84,2015/12/20 14:27
20,2,14,4,84,2015/12/19 14:28
20,2,15,3,84,2015/12/21 15:32
20,2,16,3,84,2015/12/18 20:40
21,2,17,3,84,2015/12/14 15:38
16,2,18,2,84,2015/12/11 13:51
20,2,19,3,84,2015/12/15 11:37
20,2,20,2,84,2015/12/16 16:36
13,2,21,4,84,2015/12/15 17:20
20,2,22,2,84,2015/12/18 16:23
20,2,23,3,84,2015/12/21 12:36
20,2,24,5,84,2015/12/15 15:58
20,2,25,4,84,2015/12/16 14:39
20,2,26,3,84,2015/12/20 11:51
20,2,27,4,84,2015/12/24 12:43
15,2,28,3,84,2015/12/12 9:24
12,2,29,4,84,2015/12/21 12:52
13,2,30,1,84,2015/12/11 14:26
20,2,31,4,84,2015/12/15 21:26
6,2,32,4,84,2015/12/21 20:07
20,2,33,3,84,2015/12/20 18:49
29,2,34,4,84,2015/12/19 17:00
26,2,1,3,85,2015/12/21 22:58
13,2,2,2,85,2015/12/15 16:32
26,2,3,4,85,2015/12/11 18:27
26,2,4,5,85,2015/12/19 12:14
26,2,5,3,85,2015/12/11 22:24
26,2,6,4,85,2015/12/14 14:35
26,2,7,2,85,2015/12/17 22:56
26,2,8,3,85,2015/12/15 18:27
26,2,9,2,85,2015/12/21 17:45
26,2,10,3,85,2015/12/18 20:27
26,2,11,4,85,2015/12/18 21:48
26,2,12,3,85,2015/12/21 16:24
26,2,13,3,85,2015/12/20 14:28
26,2,14,2,85,2015/12/19 14:30
26,2,15,4,85,2015/12/21 15:33
26,2,16,4,85,2015/12/18 20:42
13,2,17,4,85,2015/12/14 15:39
6,2,18,3,85,2015/12/11 13:51
26,2,19,3,85,2015/12/15 11:37
26,2,20,3,85,2015/12/16 16:37
20,2,21,5,85,2015/12/15 17:21
26,2,22,3,85,2015/12/18 16:24
26,2,23,3,85,2015/12/21 12:36
26,2,24,3,85,2015/12/15 15:59
26,2,25,4,85,2015/12/16 14:39
26,2,26,2,85,2015/12/20 11:53
26,2,27,4,85,2015/12/24 12:44
21,2,28,2,85,2015/12/12 9:30
13,2,29,3,85,2015/12/21 12:53
20,2,30,4,85,2015/12/11 14:26
26,2,31,3,85,2015/12/15 21:27
29,2,32,4,85,2015/12/21 20:07
26,2,33,2,85,2015/12/20 18:49
2,2,34,4,85,2015/12/19 17:00
30,2,1,3,86,2015/12/21 22:58
20,2,2,5,86,2015/12/15 16:32
30,2,3,2,86,2015/12/11 18:27
30,2,4,2,86,2015/12/19 12:14
30,2,5,4,86,2015/12/11 22:25
30,2,6,2,86,2015/12/14 14:35
30,2,7,4,86,2015/12/17 22:56
30,2,8,2,86,2015/12/15 18:28
30,2,9,2,86,2015/12/21 17:45
30,2,10,3,86,2015/12/18 20:27
30,2,11,3,86,2015/12/18 21:48
30,2,12,4,86,2015/12/21 16:40
30,2,13,3,86,2015/12/20 14:29
30,2,14,3,86,2015/12/19 14:31
30,2,15,3,86,2015/12/21 15:34
30,2,16,3,86,2015/12/18 20:42
23,2,17,3,86,2015/12/14 16:20
30,2,18,2,86,2015/12/11 13:52
30,2,19,3,86,2015/12/15 11:38
30,2,20,3,86,2015/12/16 16:38
26,2,21,2,86,2015/12/15 17:21
30,2,22,3,86,2015/12/18 16:24
30,2,23,3,86,2015/12/21 12:36
30,2,24,2,86,2015/12/15 15:59
30,2,25,4,86,2015/12/16 14:39
30,2,26,3,86,2015/12/20 11:54
30,2,27,4,86,2015/12/24 12:44
19,2,28,2,86,2015/12/12 9:30
20,2,29,5,86,2015/12/21 12:54
26,2,30,3,86,2015/12/11 14:26
30,2,31,4,86,2015/12/15 21:27
20,2,32,4,86,2015/12/21 20:09
30,2,33,3,86,2015/12/20 18:49
16,2,34,3,86,2015/12/19 17:00
6,2,1,3,87,2015/12/21 22:59
26,2,2,3,87,2015/12/15 16:33
6,2,3,4,87,2015/12/11 18:28
6,2,4,4,87,2015/12/19 12:14
6,2,5,4,87,2015/12/11 22:27
6,2,6,3,87,2015/12/14 14:36
6,2,7,1,87,2015/12/17 22:57
6,2,8,4,87,2015/12/15 18:28
6,2,9,2,87,2015/12/21 17:45
6,2,10,4,87,2015/12/18 20:29
6,2,11,5,87,2015/12/18 21:51
6,2,12,3,87,2015/12/21 16:41
6,2,13,1,87,2015/12/20 14:30
16,2,14,2,87,2015/12/19 14:33
6,2,15,4,87,2015/12/21 15:34
6,2,16,4,87,2015/12/18 22:12
15,2,17,3,87,2015/12/14 16:20
26,2,18,4,87,2015/12/11 13:53
6,2,19,2,87,2015/12/15 11:38
6,2,20,3,87,2015/12/16 16:41
30,2,21,4,87,2015/12/15 17:22
6,2,22,2,87,2015/12/18 16:25
6,2,23,4,87,2015/12/21 12:36
6,2,24,2,87,2015/12/15 16:00
6,2,25,3,87,2015/12/16 14:39
6,2,26,2,87,2015/12/20 11:54
6,2,27,3,87,2015/12/24 12:44
22,2,28,2,87,2015/12/12 9:31
26,2,29,3,87,2015/12/21 12:55
30,2,30,1,87,2015/12/11 14:27
6,2,31,4,87,2015/12/15 21:29
30,2,32,4,87,2015/12/21 20:09
6,2,33,2,87,2015/12/20 18:50
14,2,34,4,87,2015/12/19 17:00
16,2,1,3,88,2015/12/21 22:59
30,2,2,4,88,2015/12/15 16:33
16,2,3,1,88,2015/12/11 18:28
16,2,4,4,88,2015/12/19 12:15
16,2,5,2,88,2015/12/11 22:28
16,2,6,2,88,2015/12/14 14:36
16,2,7,1,88,2015/12/17 22:57
16,2,8,1,88,2015/12/15 18:29
16,2,9,1,88,2015/12/21 17:45
16,2,10,3,88,2015/12/18 20:29
16,2,11,2,88,2015/12/18 21:51
16,2,12,3,88,2015/12/21 16:41
16,2,13,1,88,2015/12/20 14:31
6,2,14,2,88,2015/12/19 14:34
16,2,15,3,88,2015/12/21 15:34
16,2,16,3,88,2015/12/18 23:44
19,2,17,4,88,2015/12/14 16:20
20,2,18,3,88,2015/12/11 13:54
