ExamineeID,TaskID,RaterID,Score,Order,Date
12,1,2,5,2,2015/12/11 14:41
13,1,2,2,2,2015/12/11 14:43
20,1,2,3,2,2015/12/11 14:43
26,1,2,2,2,2015/12/11 14:44
30,1,2,4,2,2015/12/11 14:50
6,1,2,1,2,2015/12/11 14:50
16,1,2,1,2,2015/12/11 15:32
14,1,2,3,2,2015/12/11 15:32
3,1,2,4,2,2015/12/11 15:35
18,1,2,5,2,2015/12/11 15:39
23,1,2,4,3,2015/12/11 15:39
9,1,2,4,3,2015/12/11 15:39
28,1,2,4,3,2015/12/11 15:40
8,1,2,2,3,2015/12/11 15:42
10,1,2,3,3,2015/12/11 15:42
34,1,2,4,3,2015/12/11 15:43
7,1,2,4,3,2015/12/11 15:44
22,1,2,4,3,2015/12/11 16:00
19,1,2,4,3,2015/12/15 16:10
15,1,2,4,3,2015/12/15 16:10
21,1,2,5,3,2015/12/15 16:10
31,1,3,4,1,2015/12/19 14:25
2,1,3,4,1,2015/12/19 14:26
17,1,3,4,1,2015/12/19 14:27
11,1,3,4,1,2015/12/19 14:30
27,1,3,3,1,2015/12/19 14:30
5,1,3,3,1,2015/12/19 14:31
4,1,3,3,1,2015/12/19 14:33
25,1,3,3,1,2015/12/19 14:38
32,1,3,4,1,2015/12/19 14:39
29,1,3,2,1,2015/12/19 14:40
1,1,3,5,1,2015/12/19 14:42
24,1,3,2,1,2015/12/19 14:42
33,1,3,2,2,2015/12/19 14:44
12,1,3,3,2,2015/12/19 14:48
13,1,3,2,2,2015/12/19 14:49
20,1,3,2,2,2015/12/19 14:50
26,1,3,4,2,2015/12/19 14:51
30,1,3,2,2,2015/12/19 14:51
6,1,3,2,2,2015/12/19 14:53
16,1,3,1,2,2015/12/19 14:54
14,1,3,2,2,2015/12/19 14:54
3,1,3,3,2,2015/12/19 14:54
18,1,3,3,2,2015/12/19 14:57
23,1,3,1,3,2015/12/19 14:59
9,1,3,2,3,2015/12/19 15:00
28,1,3,4,3,2015/12/19 15:01
8,1,3,3,3,2015/12/19 15:01
10,1,3,2,3,2015/12/19 15:03
34,1,3,3,3,2015/12/19 15:10
7,1,3,3,3,2015/12/19 15:13
22,1,3,4,3,2015/12/19 15:13
19,1,3,2,3,2015/12/19 15:14
15,1,3,3,3,2015/12/19 15:15
21,1,3,3,3,2015/12/19 15:18
31,1,4,4,1,2015/12/18 16:54
2,1,4,4,1,2015/12/18 17:06
17,1,4,4,1,2015/12/18 17:06
11,1,4,4,1,2015/12/18 17:06
27,1,4,4,1,2015/12/18 17:06
5,1,4,4,1,2015/12/18 17:06
25,1,4,3,1,2015/12/18 17:07
32,1,4,4,1,2015/12/18 17:10
29,1,4,3,1,2015/12/18 17:10
1,1,4,3,1,2015/12/18 17:11
24,1,4,2,1,2015/12/19 12:03
33,1,4,3,1,2015/12/19 12:04
12,1,4,3,2,2015/12/19 12:04
4,1,4,5,2,2015/12/19 12:04
13,1,4,3,2,2015/12/19 12:04
20,1,4,2,2,2015/12/19 12:05
26,1,4,4,2,2015/12/19 12:05
30,1,4,2,2,2015/12/19 12:05
6,1,4,4,2,2015/12/19 12:05
16,1,4,3,2,2015/12/19 12:05
14,1,4,2,2,2015/12/19 12:06
3,1,4,4,2,2015/12/19 12:06
18,1,4,3,2,2015/12/19 12:06
23,1,4,3,3,2015/12/19 12:06
9,1,4,3,3,2015/12/19 12:07
28,1,4,3,3,2015/12/19 12:07
8,1,4,4,3,2015/12/19 12:07
10,1,4,4,3,2015/12/19 12:07
34,1,4,3,3,2015/12/19 12:08
7,1,4,4,3,2015/12/19 12:08
22,1,4,4,3,2015/12/19 12:08
19,1,4,4,3,2015/12/19 12:09
15,1,4,4,3,2015/12/19 12:09
21,1,4,4,3,2015/12/19 12:09
31,1,5,4,1,2015/12/11 21:30
2,1,5,5,1,2015/12/11 21:30
17,1,5,3,1,2015/12/11 21:31
11,1,5,5,1,2015/12/11 21:32
27,1,5,3,1,2015/12/11 21:33
5,1,5,4,1,2015/12/11 21:33
12,1,5,4,1,2015/12/11 21:34
4,1,5,4,1,2015/12/11 21:35
13,1,5,3,1,2015/12/11 21:36
33,1,5,2,1,2015/12/11 21:36
1,1,5,3,1,2015/12/11 21:37
18,1,5,4,1,2015/12/11 21:38
3,1,5,3,2,2015/12/11 21:39
20,1,5,3,2,2015/12/11 21:40
25,1,5,4,2,2015/12/11 21:41
24,1,5,2,2,2015/12/11 21:41
23,1,5,3,2,2015/12/11 21:42
14,1,5,2,2,2015/12/11 21:42
29,1,5,3,2,2015/12/11 21:43
19,1,5,5,2,2015/12/11 21:43
15,1,5,3,2,2015/12/11 21:45
9,1,5,3,2,2015/12/11 21:47
28,1,5,2,2,2015/12/11 21:49
21,1,5,5,3,2015/12/11 21:50
22,1,5,4,3,2015/12/11 21:51
7,1,5,4,3,2015/12/11 21:51
30,1,5,2,3,2015/12/11 21:52
26,1,5,4,3,2015/12/11 21:53
8,1,5,3,3,2015/12/11 21:54
16,1,5,3,3,2015/12/11 21:55
32,1,5,3,3,2015/12/11 21:56
34,1,5,3,3,2015/12/11 21:57
10,1,5,5,3,2015/12/11 21:58
6,1,5,4,3,2015/12/11 22:00
31,1,6,4,1,2015/12/14 13:35
2,1,6,4,1,2015/12/14 13:37
17,1,6,4,1,2015/12/14 13:37
11,1,6,3,1,2015/12/14 13:38
27,1,6,3,1,2015/12/14 13:39
5,1,6,5,1,2015/12/14 13:40
4,1,6,3,1,2015/12/14 13:40
25,1,6,2,1,2015/12/14 13:45
32,1,6,4,1,2015/12/14 13:46
29,1,6,3,1,2015/12/14 13:46
1,1,6,4,1,2015/12/14 13:48
24,1,6,2,1,2015/12/14 13:50
33,1,6,4,2,2015/12/14 13:54
12,1,6,5,2,2015/12/14 13:54
13,1,6,5,2,2015/12/14 13:54
20,1,6,4,2,2015/12/14 13:55
26,1,6,4,2,2015/12/14 13:55
30,1,6,3,2,2015/12/14 13:55
6,1,6,4,2,2015/12/14 13:56
16,1,6,3,2,2015/12/14 13:56
14,1,6,3,2,2015/12/14 13:56
3,1,6,4,2,2015/12/14 13:56
18,1,6,3,2,2015/12/14 14:04
23,1,6,4,3,2015/12/14 14:08
9,1,6,2,3,2015/12/14 14:14
28,1,6,3,3,2015/12/14 14:14
8,1,6,2,3,2015/12/14 14:15
10,1,6,2,3,2015/12/14 14:15
34,1,6,3,3,2015/12/14 14:19
7,1,6,5,3,2015/12/14 14:19
22,1,6,4,3,2015/12/14 14:19
19,1,6,4,3,2015/12/14 14:26
15,1,6,3,3,2015/12/14 14:26
21,1,6,2,3,2015/12/14 14:27
31,1,7,3,1,2015/12/17 22:06
2,1,7,3,1,2015/12/17 22:09
17,1,7,3,1,2015/12/17 22:10
11,1,7,4,1,2015/12/17 22:11
27,1,7,1,1,2015/12/17 22:12
5,1,7,1,1,2015/12/17 22:13
4,1,7,1,1,2015/12/17 22:14
25,1,7,1,1,2015/12/17 22:15
32,1,7,4,1,2015/12/17 22:17
29,1,7,1,1,2015/12/17 22:18
1,1,7,3,1,2015/12/17 22:18
24,1,7,1,1,2015/12/17 22:18
33,1,7,3,2,2015/12/17 22:19
12,1,7,2,2,2015/12/17 22:20
13,1,7,1,2,2015/12/17 22:21
20,1,7,1,2,2015/12/17 22:22
26,1,7,1,2,2015/12/17 22:23
30,1,7,3,2,2015/12/17 22:24
6,1,7,1,2,2015/12/17 22:25
16,1,7,1,2,2015/12/17 22:25
14,1,7,2,2,2015/12/17 22:26
3,1,7,2,2,2015/12/17 22:27
18,1,7,3,2,2015/12/17 22:28
23,1,7,2,3,2015/12/17 22:30
9,1,7,1,3,2015/12/17 22:30
28,1,7,2,3,2015/12/17 22:31
8,1,7,4,3,2015/12/17 22:32
10,1,7,1,3,2015/12/17 22:33
34,1,7,3,3,2015/12/17 22:33
7,1,7,3,3,2015/12/17 22:34
22,1,7,1,3,2015/12/17 22:35
19,1,7,1,3,2015/12/17 22:36
15,1,7,3,3,2015/12/17 22:37
21,1,7,3,3,2015/12/17 22:38
31,1,8,3,1,2015/12/15 17:55
2,1,8,3,1,2015/12/15 17:55
17,1,8,3,1,2015/12/15 17:56
11,1,8,3,1,2015/12/15 17:57
27,1,8,3,1,2015/12/15 17:57
5,1,8,3,1,2015/12/15 17:57
4,1,8,4,1,2015/12/15 17:58
25,1,8,3,1,2015/12/15 17:58
32,1,8,3,1,2015/12/15 17:59
29,1,8,3,1,2015/12/15 18:00
1,1,8,2,1,2015/12/15 18:00
24,1,8,3,1,2015/12/15 18:01
33,1,8,3,2,2015/12/15 18:01
12,1,8,3,2,2015/12/15 18:01
13,1,8,4,2,2015/12/15 18:02
20,1,8,2,2,2015/12/15 18:02
26,1,8,3,2,2015/12/15 18:03
30,1,8,2,2,2015/12/15 18:04
6,1,8,2,2,2015/12/15 18:04
16,1,8,2,2,2015/12/15 18:04
14,1,8,2,2,2015/12/15 18:05
3,1,8,4,2,2015/12/15 18:05
18,1,8,3,2,2015/12/15 18:06
23,1,8,2,3,2015/12/15 18:06
9,1,8,3,3,2015/12/15 18:07
28,1,8,3,3,2015/12/15 18:07
8,1,8,3,3,2015/12/15 18:08
10,1,8,3,3,2015/12/15 18:08
34,1,8,2,3,2015/12/15 18:09
7,1,8,3,3,2015/12/15 18:09
22,1,8,3,3,2015/12/15 18:09
19,1,8,3,3,2015/12/15 18:10
15,1,8,3,3,2015/12/15 18:10
21,1,8,3,3,2015/12/15 18:11
2,1,9,3,1,2015/12/21 13:10
31,1,9,2,1,2015/12/21 14:23
17,1,9,4,1,2015/12/21 14:24
11,1,9,3,1,2015/12/21 14:24
27,1,9,2,1,2015/12/21 14:25
5,1,9,3,1,2015/12/21 14:25
4,1,9,3,1,2015/12/21 14:26
25,1,9,2,1,2015/12/21 14:27
32,1,9,3,1,2015/12/21 17:07
29,1,9,2,1,2015/12/21 17:07
1,1,9,2,1,2015/12/21 17:07
24,1,9,2,1,2015/12/21 17:07
33,1,9,2,2,2015/12/21 17:08
12,1,9,3,2,2015/12/21 17:09
13,1,9,2,2,2015/12/21 17:09
20,1,9,3,2,2015/12/21 17:09
26,1,9,3,2,2015/12/21 17:09
30,1,9,2,2,2015/12/21 17:31
6,1,9,2,2,2015/12/21 17:31
16,1,9,2,2,2015/12/21 17:31
14,1,9,1,2,2015/12/21 17:31
3,1,9,3,2,2015/12/21 17:32
18,1,9,3,2,2015/12/21 17:32
23,1,9,3,3,2015/12/21 17:32
9,1,9,2,3,2015/12/21 17:39
28,1,9,3,3,2015/12/21 17:40
8,1,9,4,3,2015/12/21 17:40
10,1,9,2,3,2015/12/21 17:40
34,1,9,2,3,2015/12/21 17:41
7,1,9,2,3,2015/12/21 17:41
22,1,9,1,3,2015/12/21 17:41
19,1,9,3,3,2015/12/21 17:41
15,1,9,4,3,2015/12/21 17:42
21,1,9,2,3,2015/12/21 17:42
31,1,10,5,1,2015/12/15 12:57
2,1,10,5,1,2015/12/15 12:57
17,1,10,5,1,2015/12/15 12:58
11,1,10,5,1,2015/12/15 12:59
27,1,10,4,1,2015/12/15 13:00
5,1,10,4,1,2015/12/15 13:02
4,1,10,3,1,2015/12/15 13:03
25,1,10,4,1,2015/12/15 13:04
32,1,10,4,1,2015/12/15 13:05
29,1,10,3,1,2015/12/15 13:06
1,1,10,3,1,2015/12/15 13:07
24,1,10,2,1,2015/12/15 13:07
33,1,10,5,2,2015/12/15 13:08
12,1,10,5,2,2015/12/15 13:09
13,1,10,2,2,2015/12/15 13:09
20,1,10,3,2,2015/12/15 13:10
26,1,10,2,2,2015/12/15 13:10
30,1,10,1,2,2015/12/15 13:12
6,1,10,1,2,2015/12/15 13:12
16,1,10,2,2,2015/12/15 13:13
14,1,10,3,2,2015/12/15 13:14
3,1,10,4,2,2015/12/15 13:14
18,1,10,5,2,2015/12/15 13:15
23,1,10,3,3,2015/12/15 13:16
9,1,10,4,3,2015/12/15 13:16
28,1,10,5,3,2015/12/15 13:18
8,1,10,5,3,2015/12/15 13:19
10,1,10,4,3,2015/12/15 13:20
34,1,10,4,3,2015/12/15 13:22
7,1,10,5,3,2015/12/15 13:22
22,1,10,4,3,2015/12/15 13:24
19,1,10,2,3,2015/12/15 13:24
15,1,10,4,3,2015/12/15 13:25
21,1,10,5,3,2015/12/15 13:25
31,1,11,3,1,2015/12/17 16:58
2,1,11,3,1,2015/12/17 16:59
17,1,11,4,1,2015/12/17 17:00
11,1,11,4,1,2015/12/17 17:02
27,1,11,4,1,2015/12/17 17:04
5,1,11,3,1,2015/12/18 13:54
4,1,11,5,1,2015/12/18 13:56
25,1,11,4,1,2015/12/18 13:59
32,1,11,3,1,2015/12/18 14:00
29,1,11,3,1,2015/12/18 14:04
1,1,11,3,1,2015/12/18 14:06
24,1,11,3,1,2015/12/18 20:40
33,1,11,3,2,2015/12/18 20:40
12,1,11,4,2,2015/12/18 20:47
13,1,11,3,2,2015/12/18 20:49
20,1,11,3,2,2015/12/18 20:50
26,1,11,5,2,2015/12/18 21:14
30,1,11,3,2,2015/12/18 21:15
6,1,11,3,2,2015/12/18 21:16
16,1,11,2,2,2015/12/18 21:17
14,1,11,2,2,2015/12/18 21:18
3,1,11,5,2,2015/12/18 21:24
18,1,11,3,2,2015/12/18 21:25
23,1,11,2,3,2015/12/18 21:26
9,1,11,3,3,2015/12/18 21:27
28,1,11,3,3,2015/12/18 21:28
8,1,11,4,3,2015/12/18 21:28
10,1,11,3,3,2015/12/18 21:30
34,1,11,4,3,2015/12/18 21:30
7,1,11,4,3,2015/12/18 21:31
22,1,11,3,3,2015/12/18 21:32
19,1,11,3,3,2015/12/18 21:32
15,1,11,3,3,2015/12/18 21:33
21,1,11,4,3,2015/12/18 21:33
2,1,12,4,1,2015/12/14 11:55
17,1,12,4,1,2015/12/14 11:55
11,1,12,5,1,2015/12/14 11:56
27,1,12,3,1,2015/12/14 11:56
5,1,12,3,1,2015/12/14 11:57
25,1,12,3,1,2015/12/14 11:58
32,1,12,3,1,2015/12/14 11:58
31,1,12,3,1,2015/12/14 11:58
29,1,12,4,1,2015/12/14 11:59
1,1,12,3,1,2015/12/14 11:59
24,1,12,3,1,2015/12/14 12:00
33,1,12,4,1,2015/12/14 12:00
12,1,12,3,2,2015/12/14 12:01
13,1,12,3,2,2015/12/14 12:02
4,1,12,4,2,2015/12/14 12:02
20,1,12,2,2,2015/12/14 12:03
26,1,12,2,2,2015/12/14 12:03
30,1,12,3,2,2015/12/21 16:06
6,1,12,2,2,2015/12/21 16:07
16,1,12,2,2,2015/12/21 16:08
14,1,12,4,2,2015/12/21 16:08
3,1,12,5,2,2015/12/21 16:09
18,1,12,4,2,2015/12/21 16:10
23,1,12,3,3,2015/12/21 16:10
9,1,12,3,3,2015/12/21 16:11
28,1,12,5,3,2015/12/21 16:12
8,1,12,3,3,2015/12/21 16:12
10,1,12,3,3,2015/12/21 16:13
34,1,12,4,3,2015/12/21 16:14
7,1,12,4,3,2015/12/21 16:14
22,1,12,3,3,2015/12/21 16:15
19,1,12,3,3,2015/12/21 16:15
15,1,12,4,3,2015/12/21 16:16
21,1,12,3,3,2015/12/21 16:17
31,1,13,2,1,2015/12/20 12:37
2,1,13,3,1,2015/12/20 12:38
17,1,13,4,1,2015/12/20 12:39
11,1,13,3,1,2015/12/20 12:39
27,1,13,2,1,2015/12/20 12:40
5,1,13,2,1,2015/12/20 12:40
4,1,13,1,1,2015/12/20 12:41
25,1,13,2,1,2015/12/20 12:42
32,1,13,3,1,2015/12/20 12:43
29,1,13,2,1,2015/12/20 12:44
1,1,13,1,1,2015/12/20 12:44
24,1,13,5,1,2015/12/20 12:44
33,1,13,3,2,2015/12/20 12:45
12,1,13,2,2,2015/12/20 12:45
13,1,13,4,2,2015/12/20 12:46
20,1,13,4,2,2015/12/20 12:48
26,1,13,4,2,2015/12/20 12:49
30,1,13,2,2,2015/12/20 12:49
6,1,13,1,2,2015/12/20 12:50
16,1,13,1,2,2015/12/20 12:50
14,1,13,1,2,2015/12/20 12:51
3,1,13,4,2,2015/12/20 12:51
18,1,13,3,2,2015/12/20 12:52
23,1,13,1,3,2015/12/20 12:52
9,1,13,2,3,2015/12/20 12:53
28,1,13,2,3,2015/12/20 12:54
8,1,13,3,3,2015/12/20 12:54
10,1,13,3,3,2015/12/20 12:55
34,1,13,2,3,2015/12/20 12:55
7,1,13,3,3,2015/12/20 12:56
22,1,13,3,3,2015/12/20 12:56
19,1,13,2,3,2015/12/20 12:57
15,1,13,3,3,2015/12/20 12:58
21,1,13,4,3,2015/12/20 12:59
31,1,14,3,1,2015/12/16 23:11
2,1,14,4,1,2015/12/16 23:12
17,1,14,2,1,2015/12/16 23:13
11,1,14,3,1,2015/12/16 23:13
27,1,14,4,1,2015/12/18 21:48
5,1,14,1,1,2015/12/18 21:49
4,1,14,3,1,2015/12/18 21:51
25,1,14,3,1,2015/12/18 21:53
32,1,14,3,1,2015/12/18 21:54
29,1,14,2,1,2015/12/18 21:55
1,1,14,3,1,2015/12/18 21:56
24,1,14,2,1,2015/12/18 21:57
33,1,14,3,2,2015/12/18 21:58
12,1,14,4,2,2015/12/18 21:59
13,1,14,3,2,2015/12/18 22:00
20,1,14,2,2,2015/12/18 22:11
26,1,14,2,2,2015/12/18 22:14
30,1,14,5,2,2015/12/18 22:15
6,1,14,3,2,2015/12/18 22:17
16,1,14,2,2,2015/12/18 22:35
14,1,14,3,2,2015/12/18 22:36
3,1,14,4,2,2015/12/18 22:37
18,1,14,4,2,2015/12/18 22:38
23,1,14,4,3,2015/12/18 22:39
9,1,14,3,3,2015/12/18 22:40
28,1,14,2,3,2015/12/18 23:34
8,1,14,4,3,2015/12/18 23:35
10,1,14,2,3,2015/12/18 23:56
34,1,14,3,3,2015/12/18 23:58
7,1,14,4,3,2015/12/18 23:59
22,1,14,4,3,2015/12/19 0:00
19,1,14,2,3,2015/12/19 0:01
15,1,14,5,3,2015/12/19 0:01
21,1,14,5,3,2015/12/19 0:03
31,1,15,3,1,2015/12/21 1:33
2,1,15,5,1,2015/12/21 1:34
17,1,15,4,1,2015/12/21 1:34
11,1,15,4,1,2015/12/21 1:35
27,1,15,4,1,2015/12/21 1:36
5,1,15,3,1,2015/12/21 1:36
4,1,15,4,1,2015/12/21 1:37
25,1,15,2,1,2015/12/21 1:37
32,1,15,4,1,2015/12/21 1:38
29,1,15,3,1,2015/12/21 1:38
1,1,15,3,1,2015/12/21 1:38
24,1,15,3,1,2015/12/21 1:39
33,1,15,3,2,2015/12/21 1:39
12,1,15,4,2,2015/12/21 1:39
13,1,15,3,2,2015/12/21 1:40
20,1,15,3,2,2015/12/21 1:40
26,1,15,4,2,2015/12/21 1:40
30,1,15,3,2,2015/12/21 1:41
6,1,15,2,2,2015/12/21 1:41
16,1,15,2,2,2015/12/21 1:41
14,1,15,3,2,2015/12/21 1:41
3,1,15,3,2,2015/12/21 1:42
18,1,15,4,2,2015/12/21 1:42
23,1,15,3,3,2015/12/21 1:42
9,1,15,2,3,2015/12/21 1:42
28,1,15,3,3,2015/12/21 1:43
8,1,15,4,3,2015/12/21 1:43
10,1,15,4,3,2015/12/21 1:43
34,1,15,3,3,2015/12/21 1:43
7,1,15,4,3,2015/12/21 1:43
22,1,15,3,3,2015/12/21 1:44
19,1,15,3,3,2015/12/21 1:44
15,1,15,4,3,2015/12/21 1:45
21,1,15,3,3,2015/12/21 1:45
31,1,16,3,1,2015/12/16 9:25
2,1,16,4,1,2015/12/16 9:26
17,1,16,4,1,2015/12/16 11:27
11,1,16,4,1,2015/12/16 12:33
27,1,16,3,1,2015/12/17 7:56
5,1,16,3,1,2015/12/17 7:58
4,1,16,3,1,2015/12/17 7:59
25,1,16,3,1,2015/12/17 8:03
32,1,16,3,1,2015/12/17 8:07
29,1,16,3,1,2015/12/17 8:13
1,1,16,3,1,2015/12/17 8:29
24,1,16,4,1,2015/12/17 8:53
33,1,16,3,2,2015/12/17 8:57
12,1,16,4,2,2015/12/17 8:58
13,1,16,4,2,2015/12/17 12:52
20,1,16,4,2,2015/12/17 12:54
26,1,16,4,2,2015/12/17 16:58
30,1,16,4,2,2015/12/17 17:00
6,1,16,4,2,2015/12/17 17:01
16,1,16,2,2,2015/12/17 17:04
14,1,16,3,2,2015/12/17 17:05
3,1,16,4,2,2015/12/17 17:07
18,1,16,3,2,2015/12/17 17:09
23,1,16,3,3,2015/12/17 17:09
9,1,16,4,3,2015/12/17 17:12
28,1,16,4,3,2015/12/17 17:13
8,1,16,4,3,2015/12/17 17:15
10,1,16,4,3,2015/12/17 17:42
34,1,16,3,3,2015/12/17 17:45
7,1,16,4,3,2015/12/17 18:18
22,1,16,4,3,2015/12/17 18:19
19,1,16,4,3,2015/12/17 18:21
15,1,16,4,3,2015/12/17 18:22
21,1,16,4,3,2015/12/17 18:23
31,1,17,4,1,2015/12/11 19:22
2,1,17,5,1,2015/12/11 19:23
17,1,17,3,1,2015/12/11 19:25
11,1,17,5,1,2015/12/11 19:27
27,1,17,4,1,2015/12/11 19:31
5,1,17,3,1,2015/12/11 19:32
4,1,17,5,1,2015/12/11 19:37
25,1,17,4,1,2015/12/11 19:38
32,1,17,3,1,2015/12/11 19:44
29,1,17,4,1,2015/12/11 19:47
1,1,17,4,1,2015/12/11 19:49
24,1,17,4,1,2015/12/11 19:50
33,1,17,3,2,2015/12/11 19:51
12,1,17,4,2,2015/12/14 11:03
13,1,17,5,2,2015/12/14 11:05
20,1,17,4,2,2015/12/14 11:05
26,1,17,4,2,2015/12/14 11:05
30,1,17,3,2,2015/12/14 11:06
6,1,17,5,2,2015/12/14 11:06
10,1,17,3,2,2015/12/14 11:07
34,1,17,4,2,2015/12/14 11:07
16,1,17,3,2,2015/12/14 11:11
14,1,17,3,2,2015/12/14 11:11
7,1,17,4,3,2015/12/14 11:13
3,1,17,4,3,2015/12/14 13:53
22,1,17,4,3,2015/12/14 13:53
19,1,17,4,3,2015/12/14 13:54
18,1,17,5,3,2015/12/14 13:55
23,1,17,3,3,2015/12/14 13:56
15,1,17,3,3,2015/12/14 15:28
9,1,17,4,3,2015/12/14 15:28
21,1,17,4,3,2015/12/14 15:29
28,1,17,4,3,2015/12/14 15:29
8,1,17,3,3,2015/12/14 15:30
31,1,18,5,1,2015/12/11 13:33
2,1,18,3,1,2015/12/20 23:55
17,1,18,3,1,2015/12/21 2:13
11,1,18,3,1,2015/12/21 2:14
27,1,18,4,1,2015/12/21 2:14
5,1,18,3,1,2015/12/21 2:15
4,1,18,4,1,2015/12/21 2:15
25,1,18,3,1,2015/12/21 2:16
32,1,18,3,1,2015/12/21 2:16
21,1,18,4,1,2015/12/21 2:17
15,1,18,3,1,2015/12/21 2:18
19,1,18,2,1,2015/12/21 2:19
22,1,18,3,2,2015/12/21 2:21
7,1,18,4,2,2015/12/21 2:21
34,1,18,2,2,2015/12/21 2:25
10,1,18,4,2,2015/12/21 2:27
8,1,18,4,2,2015/12/21 2:27
28,1,18,2,2,2015/12/21 2:31
29,1,18,3,2,2015/12/21 2:34
1,1,18,3,2,2015/12/21 2:34
9,1,18,3,2,2015/12/21 2:37
23,1,18,1,2,2015/12/21 2:38
18,1,18,3,2,2015/12/21 2:38
3,1,18,4,3,2015/12/21 2:38
14,1,18,3,3,2015/12/21 2:39
16,1,18,2,3,2015/12/21 2:39
6,1,18,3,3,2015/12/21 2:40
24,1,18,2,3,2015/12/21 2:40
33,1,18,3,3,2015/12/21 2:41
12,1,18,3,3,2015/12/21 2:42
13,1,18,4,3,2015/12/21 2:43
20,1,18,2,3,2015/12/21 2:46
26,1,18,3,3,2015/12/21 2:58
30,1,18,2,3,2015/12/21 2:59
31,1,19,3,1,2015/12/14 15:25
2,1,19,3,1,2015/12/14 15:25
17,1,19,3,1,2015/12/14 15:27
11,1,19,3,1,2015/12/15 11:26
27,1,19,2,1,2015/12/15 11:26
5,1,19,2,1,2015/12/15 11:26
4,1,19,2,1,2015/12/15 11:26
25,1,19,2,1,2015/12/15 11:27
32,1,19,3,1,2015/12/15 11:27
29,1,19,3,1,2015/12/15 11:27
1,1,19,3,1,2015/12/15 11:27
24,1,19,3,1,2015/12/15 11:27
33,1,19,3,2,2015/12/15 11:28
12,1,19,3,2,2015/12/15 11:28
13,1,19,2,2,2015/12/15 11:28
20,1,19,3,2,2015/12/15 11:28
26,1,19,3,2,2015/12/15 11:29
30,1,19,3,2,2015/12/15 11:29
6,1,19,2,2,2015/12/15 11:29
16,1,19,2,2,2015/12/15 11:29
14,1,19,2,2,2015/12/15 11:30
3,1,19,3,2,2015/12/15 11:30
18,1,19,3,2,2015/12/15 11:30
23,1,19,2,3,2015/12/15 11:30
9,1,19,3,3,2015/12/15 11:30
28,1,19,2,3,2015/12/15 11:31
8,1,19,3,3,2015/12/15 11:31
10,1,19,2,3,2015/12/15 11:31
34,1,19,3,3,2015/12/15 11:31
7,1,19,3,3,2015/12/15 11:32
22,1,19,2,3,2015/12/15 11:32
19,1,19,2,3,2015/12/15 11:32
15,1,19,3,3,2015/12/15 11:32
21,1,19,3,3,2015/12/15 11:32
31,1,20,3,1,2015/12/13 17:39
2,1,20,3,1,2015/12/13 17:40
17,1,20,3,1,2015/12/13 17:41
11,1,20,3,1,2015/12/13 17:42
27,1,20,4,1,2015/12/13 17:42
5,1,20,2,1,2015/12/13 17:43
4,1,20,2,1,2015/12/13 17:44
25,1,20,2,1,2015/12/13 17:45
32,1,20,3,1,2015/12/13 17:46
29,1,20,2,1,2015/12/13 17:47
1,1,20,3,1,2015/12/13 17:48
24,1,20,3,1,2015/12/13 17:49
33,1,20,3,2,2015/12/13 17:49
12,1,20,3,2,2015/12/13 17:50
13,1,20,3,2,2015/12/13 17:52
20,1,20,2,2,2015/12/13 17:52
26,1,20,2,2,2015/12/13 17:54
30,1,20,4,2,2015/12/13 17:54
