ExamineeID,TaskID,RaterID,Score,Order,Date
8,2,1,5,95,2015/12/21 23:03
10,2,1,5,96,2015/12/21 23:04
34,2,1,4,97,2015/12/21 23:04
7,2,1,4,98,2015/12/21 23:05
22,2,1,4,99,2015/12/21 23:05
19,2,1,3,100,2015/12/21 23:06
15,2,1,2,101,2015/12/21 23:06
21,2,1,3,102,2015/12/21 23:06
31,3,1,2,103,2015/12/21 23:07
2,3,1,3,104,2015/12/21 23:08
17,3,1,4,105,2015/12/21 23:08
11,3,1,4,106,2015/12/21 23:09
27,3,1,4,107,2015/12/21 23:09
5,3,1,2,108,2015/12/21 23:10
4,3,1,4,109,2015/12/21 23:10
25,3,1,4,110,2015/12/21 23:11
32,3,1,5,111,2015/12/21 23:12
3,3,1,2,112,2015/12/21 23:12
12,3,1,5,113,2015/12/21 23:13
33,3,1,4,114,2015/12/21 23:13
13,3,1,4,115,2015/12/21 23:15
18,3,1,4,116,2015/12/21 23:15
16,3,1,2,117,2015/12/21 23:16
26,3,1,4,118,2015/12/21 23:17
8,3,1,3,119,2015/12/21 23:17
1,3,1,4,120,2015/12/21 23:18
29,3,1,2,121,2015/12/21 23:18
9,3,1,4,122,2015/12/21 23:19
14,3,1,5,123,2015/12/21 23:19
15,3,1,3,124,2015/12/21 23:20
6,3,1,3,125,2015/12/21 23:20
22,3,1,5,126,2015/12/21 23:21
19,3,1,5,127,2015/12/21 23:21
10,3,1,4,128,2015/12/21 23:22
20,3,1,5,129,2015/12/21 23:23
23,3,1,4,130,2015/12/21 23:24
28,3,1,5,131,2015/12/21 23:24
24,3,1,4,132,2015/12/21 23:25
21,3,1,4,133,2015/12/21 23:25
30,3,1,2,134,2015/12/21 23:26
34,3,1,2,135,2015/12/21 23:26
7,3,1,3,136,2015/12/21 23:27
31,0,2,4,1,2015/12/11 10:59
2,0,2,3,2,2015/12/11 11:21
17,0,2,3,3,2015/12/11 11:22
11,0,2,3,4,2015/12/11 11:24
27,0,2,1,5,2015/12/11 11:25
5,0,2,3,6,2015/12/11 11:27
4,0,2,2,7,2015/12/11 11:28
25,0,2,4,8,2015/12/11 11:28
32,0,2,3,9,2015/12/11 11:31
29,0,2,4,10,2015/12/11 11:32
1,0,2,4,11,2015/12/11 11:36
24,0,2,1,12,2015/12/11 11:42
33,0,2,3,13,2015/12/11 11:43
12,0,2,4,14,2015/12/11 11:45
13,0,2,1,15,2015/12/11 13:21
20,0,2,4,16,2015/12/11 13:22
26,0,2,2,17,2015/12/11 13:24
30,0,2,3,18,2015/12/11 13:48
6,0,2,1,19,2015/12/11 13:49
16,0,2,1,20,2015/12/11 13:56
14,0,2,5,21,2015/12/11 14:00
3,0,2,3,22,2015/12/11 14:04
18,0,2,1,23,2015/12/11 14:08
23,0,2,1,24,2015/12/11 14:08
9,0,2,4,25,2015/12/11 14:09
28,0,2,5,26,2015/12/11 14:10
8,0,2,4,27,2015/12/11 14:12
10,0,2,5,28,2015/12/11 14:13
34,0,2,4,29,2015/12/11 14:13
7,0,2,4,30,2015/12/11 14:16
22,0,2,4,31,2015/12/11 14:17
19,0,2,1,32,2015/12/11 14:17
15,0,2,2,33,2015/12/11 14:18
21,0,2,4,34,2015/12/11 14:19
31,1,2,5,35,2015/12/11 14:27
2,1,2,3,36,2015/12/11 14:28
17,1,2,5,37,2015/12/11 14:28
11,1,2,5,38,2015/12/11 14:29
27,1,2,4,39,2015/12/11 14:29
5,1,2,2,40,2015/12/11 14:30
4,1,2,4,41,2015/12/11 14:32
25,1,2,2,42,2015/12/11 14:35
32,1,2,3,43,2015/12/11 14:36
29,1,2,4,44,2015/12/11 14:38
1,1,2,5,45,2015/12/11 14:38
24,1,2,1,46,2015/12/11 14:38
33,1,2,4,47,2015/12/11 14:40
12,1,2,5,48,2015/12/11 14:41
13,1,2,2,49,2015/12/11 14:43
20,1,2,3,50,2015/12/11 14:43
26,1,2,2,51,2015/12/11 14:44
30,1,2,4,52,2015/12/11 14:50
6,1,2,1,53,2015/12/11 14:50
6,2,2,2,54,2015/12/11 14:51
6,3,2,2,55,2015/12/11 14:52
16,1,2,1,56,2015/12/11 15:32
14,1,2,3,57,2015/12/11 15:32
3,1,2,4,58,2015/12/11 15:35
18,1,2,5,59,2015/12/11 15:39
23,1,2,4,60,2015/12/11 15:39
9,1,2,4,61,2015/12/11 15:39
28,1,2,4,62,2015/12/11 15:40
8,1,2,2,63,2015/12/11 15:42
10,1,2,3,64,2015/12/11 15:42
34,1,2,4,65,2015/12/11 15:43
7,1,2,4,66,2015/12/11 15:44
22,1,2,4,67,2015/12/11 16:00
19,1,2,4,68,2015/12/15 16:10
15,1,2,4,69,2015/12/15 16:10
21,1,2,5,70,2015/12/15 16:10
31,2,2,5,71,2015/12/15 16:11
2,2,2,4,72,2015/12/15 16:11
17,2,2,3,73,2015/12/15 16:12
11,2,2,4,74,2015/12/15 16:12
27,2,2,5,75,2015/12/15 16:13
5,2,2,5,76,2015/12/15 16:13
4,2,2,5,77,2015/12/15 16:14
25,2,2,4,78,2015/12/15 16:14
32,2,2,4,79,2015/12/15 16:15
29,2,2,4,80,2015/12/15 16:15
16,2,2,2,81,2015/12/15 16:16
1,2,2,2,82,2015/12/15 16:21
24,2,2,3,83,2015/12/15 16:22
33,2,2,4,84,2015/12/15 16:23
12,2,2,4,85,2015/12/15 16:23
13,2,2,2,86,2015/12/15 16:32
20,2,2,5,87,2015/12/15 16:32
26,2,2,3,88,2015/12/15 16:33
30,2,2,4,89,2015/12/15 16:33
14,2,2,5,90,2015/12/19 1:49
3,2,2,3,91,2015/12/19 1:49
18,2,2,4,92,2015/12/19 1:49
23,2,2,2,93,2015/12/19 1:50
9,2,2,4,94,2015/12/19 1:50
28,2,2,3,95,2015/12/19 1:51
8,2,2,1,96,2015/12/19 1:51
10,2,2,3,97,2015/12/19 1:52
34,2,2,3,98,2015/12/19 1:52
7,2,2,5,99,2015/12/19 1:53
22,2,2,4,100,2015/12/19 1:54
19,2,2,4,101,2015/12/19 1:57
15,2,2,1,102,2015/12/19 1:57
21,2,2,4,103,2015/12/19 1:57
31,3,2,3,104,2015/12/19 1:57
2,3,2,3,105,2015/12/19 1:58
17,3,2,3,106,2015/12/19 1:58
11,3,2,4,107,2015/12/19 1:59
27,3,2,3,108,2015/12/19 2:01
5,3,2,2,109,2015/12/19 2:01
4,3,2,3,110,2015/12/19 2:02
25,3,2,2,111,2015/12/19 2:02
32,3,2,4,112,2015/12/19 2:07
29,3,2,3,113,2015/12/19 2:15
1,3,2,3,114,2015/12/19 2:27
24,3,2,4,115,2015/12/19 2:27
33,3,2,4,116,2015/12/19 2:28
12,3,2,3,117,2015/12/19 2:28
13,3,2,4,118,2015/12/19 2:29
20,3,2,5,119,2015/12/19 2:29
26,3,2,4,120,2015/12/19 2:29
30,3,2,4,121,2015/12/19 2:31
16,3,2,4,122,2015/12/19 2:31
14,3,2,3,123,2015/12/19 2:32
3,3,2,4,124,2015/12/19 2:33
18,3,2,3,125,2015/12/19 2:33
23,3,2,3,126,2015/12/19 2:33
9,3,2,4,127,2015/12/19 2:34
28,3,2,3,128,2015/12/19 2:34
8,3,2,3,129,2015/12/19 2:35
10,3,2,5,130,2015/12/19 2:35
34,3,2,3,131,2015/12/19 2:39
7,3,2,4,132,2015/12/19 2:40
22,3,2,3,133,2015/12/19 2:40
19,3,2,4,134,2015/12/19 2:40
15,3,2,5,135,2015/12/19 2:40
21,3,2,5,136,2015/12/19 2:41
31,0,3,5,1,2015/12/11 15:22
2,0,3,3,2,2015/12/11 15:24
17,0,3,3,3,2015/12/11 15:25
11,0,3,4,4,2015/12/11 15:27
27,0,3,2,5,2015/12/11 15:28
5,0,3,3,6,2015/12/11 15:29
4,0,3,2,7,2015/12/11 17:37
25,0,3,3,8,2015/12/11 17:38
32,0,3,5,9,2015/12/11 17:39
29,0,3,4,10,2015/12/11 17:39
1,0,3,5,11,2015/12/11 17:40
24,0,3,1,12,2015/12/11 17:41
33,0,3,2,13,2015/12/11 17:44
12,0,3,4,14,2015/12/11 17:45
13,0,3,2,15,2015/12/11 17:48
20,0,3,3,16,2015/12/11 17:48
26,0,3,3,17,2015/12/11 17:49
30,0,3,3,18,2015/12/11 17:50
6,0,3,3,19,2015/12/11 17:51
16,0,3,2,20,2015/12/11 17:52
14,0,3,3,21,2015/12/11 17:54
3,0,3,4,22,2015/12/11 17:55
18,0,3,2,23,2015/12/11 17:57
23,0,3,1,24,2015/12/11 17:57
9,0,3,3,25,2015/12/11 17:58
28,0,3,2,26,2015/12/11 18:00
8,0,3,3,27,2015/12/11 18:01
10,0,3,2,28,2015/12/11 18:02
34,0,3,3,29,2015/12/11 18:04
7,0,3,3,30,2015/12/11 18:05
19,0,3,1,31,2015/12/11 18:06
15,0,3,4,32,2015/12/11 18:08
21,0,3,3,33,2015/12/11 18:10
31,2,3,4,34,2015/12/11 18:12
2,2,3,3,35,2015/12/11 18:13
17,2,3,3,36,2015/12/11 18:13
11,2,3,2,37,2015/12/11 18:14
27,2,3,2,38,2015/12/11 18:15
5,2,3,1,39,2015/12/11 18:15
4,2,3,5,40,2015/12/11 18:16
25,2,3,3,41,2015/12/11 18:17
32,2,3,2,42,2015/12/11 18:17
29,2,3,2,43,2015/12/11 18:18
1,2,3,3,44,2015/12/11 18:19
24,2,3,3,45,2015/12/11 18:22
33,2,3,2,46,2015/12/11 18:23
12,2,3,5,47,2015/12/11 18:24
13,2,3,2,48,2015/12/11 18:25
20,2,3,4,49,2015/12/11 18:26
26,2,3,4,50,2015/12/11 18:27
30,2,3,2,51,2015/12/11 18:27
6,2,3,4,52,2015/12/11 18:28
16,2,3,1,53,2015/12/11 18:28
14,2,3,2,54,2015/12/11 18:30
3,2,3,4,55,2015/12/11 18:31
18,2,3,3,56,2015/12/11 18:32
23,2,3,1,57,2015/12/11 18:33
9,2,3,2,58,2015/12/11 18:34
28,2,3,3,59,2015/12/11 18:36
8,2,3,3,60,2015/12/19 14:15
10,2,3,2,61,2015/12/19 14:16
34,2,3,2,62,2015/12/19 14:17
7,2,3,4,63,2015/12/19 14:19
22,2,3,4,64,2015/12/19 14:20
19,2,3,4,65,2015/12/19 14:22
15,2,3,3,66,2015/12/19 14:23
21,2,3,3,67,2015/12/19 14:24
31,1,3,4,68,2015/12/19 14:25
2,1,3,4,69,2015/12/19 14:26
17,1,3,4,70,2015/12/19 14:27
22,0,3,3,71,2015/12/19 14:27
11,1,3,4,72,2015/12/19 14:30
27,1,3,3,73,2015/12/19 14:30
5,1,3,3,74,2015/12/19 14:31
4,1,3,3,75,2015/12/19 14:33
25,1,3,3,76,2015/12/19 14:38
32,1,3,4,77,2015/12/19 14:39
29,1,3,2,78,2015/12/19 14:40
1,1,3,5,79,2015/12/19 14:42
24,1,3,2,80,2015/12/19 14:42
33,1,3,2,81,2015/12/19 14:44
12,1,3,3,82,2015/12/19 14:48
13,1,3,2,83,2015/12/19 14:49
20,1,3,2,84,2015/12/19 14:50
26,1,3,4,85,2015/12/19 14:51
30,1,3,2,86,2015/12/19 14:51
6,1,3,2,87,2015/12/19 14:53
16,1,3,1,88,2015/12/19 14:54
14,1,3,2,89,2015/12/19 14:54
3,1,3,3,90,2015/12/19 14:54
18,1,3,3,91,2015/12/19 14:57
23,1,3,1,92,2015/12/19 14:59
9,1,3,2,93,2015/12/19 15:00
28,1,3,4,94,2015/12/19 15:01
8,1,3,3,95,2015/12/19 15:01
10,1,3,2,96,2015/12/19 15:03
34,1,3,3,97,2015/12/19 15:10
7,1,3,3,98,2015/12/19 15:13
22,1,3,4,99,2015/12/19 15:13
19,1,3,2,100,2015/12/19 15:14
15,1,3,3,101,2015/12/19 15:15
21,1,3,3,102,2015/12/19 15:18
31,3,3,3,103,2015/12/19 15:20
2,3,3,4,104,2015/12/19 15:21
17,3,3,4,105,2015/12/19 15:22
11,3,3,3,106,2015/12/19 15:24
27,3,3,2,107,2015/12/19 15:24
5,3,3,2,108,2015/12/19 15:25
4,3,3,2,109,2015/12/19 15:26
25,3,3,2,110,2015/12/19 15:28
32,3,3,4,111,2015/12/19 15:29
29,3,3,3,112,2015/12/19 15:31
1,3,3,5,113,2015/12/19 15:32
24,3,3,2,114,2015/12/19 15:33
33,3,3,3,115,2015/12/19 15:35
12,3,3,5,116,2015/12/19 15:36
13,3,3,3,117,2015/12/19 15:37
20,3,3,3,118,2015/12/19 15:39
26,3,3,2,119,2015/12/19 15:41
30,3,3,3,120,2015/12/19 15:43
6,3,3,2,121,2015/12/19 15:43
16,3,3,3,122,2015/12/19 15:44
14,3,3,3,123,2015/12/19 15:44
3,3,3,3,124,2015/12/19 15:44
18,3,3,3,125,2015/12/19 15:46
23,3,3,1,126,2015/12/19 15:46
9,3,3,4,127,2015/12/19 15:49
28,3,3,3,128,2015/12/19 15:55
8,3,3,3,129,2015/12/19 15:56
34,3,3,3,130,2015/12/19 16:02
10,3,3,1,131,2015/12/19 16:02
7,3,3,4,132,2015/12/19 16:03
22,3,3,2,133,2015/12/19 16:04
19,3,3,3,134,2015/12/19 16:05
15,3,3,3,135,2015/12/19 16:06
21,3,3,3,136,2015/12/19 16:09
11,0,4,4,1,2015/12/11 10:46
31,0,4,3,2,2015/12/11 10:46
2,0,4,3,3,2015/12/11 10:47
17,0,4,2,4,2015/12/11 10:47
27,0,4,2,5,2015/12/11 10:50
5,0,4,2,6,2015/12/11 10:51
4,0,4,5,7,2015/12/11 10:52
25,0,4,4,8,2015/12/17 11:42
32,0,4,3,9,2015/12/17 11:43
29,0,4,4,10,2015/12/17 11:44
1,0,4,3,11,2015/12/17 11:45
24,0,4,2,12,2015/12/17 11:45
33,0,4,4,13,2015/12/17 11:46
12,0,4,4,14,2015/12/17 11:46
13,0,4,2,15,2015/12/17 11:47
20,0,4,3,16,2015/12/17 11:48
26,0,4,3,17,2015/12/17 11:49
30,0,4,2,18,2015/12/18 16:37
6,0,4,3,19,2015/12/18 16:38
16,0,4,2,20,2015/12/18 16:38
14,0,4,4,21,2015/12/18 16:38
3,0,4,3,22,2015/12/18 16:39
18,0,4,3,23,2015/12/18 16:42
23,0,4,3,24,2015/12/18 16:43
9,0,4,4,25,2015/12/18 16:43
28,0,4,4,26,2015/12/18 16:44
8,0,4,3,27,2015/12/18 16:44
10,0,4,4,28,2015/12/18 16:45
34,0,4,2,29,2015/12/18 16:49
7,0,4,3,30,2015/12/18 16:51
22,0,4,2,31,2015/12/18 16:52
19,0,4,1,32,2015/12/18 16:52
15,0,4,2,33,2015/12/18 16:53
21,0,4,4,34,2015/12/18 16:53
31,1,4,4,35,2015/12/18 16:54
2,1,4,4,36,2015/12/18 17:06
17,1,4,4,37,2015/12/18 17:06
11,1,4,4,38,2015/12/18 17:06
27,1,4,4,39,2015/12/18 17:06
5,1,4,4,40,2015/12/18 17:06
25,1,4,3,41,2015/12/18 17:07
32,1,4,4,42,2015/12/18 17:10
29,1,4,3,43,2015/12/18 17:10
1,1,4,3,44,2015/12/18 17:11
24,1,4,2,45,2015/12/19 12:03
33,1,4,3,46,2015/12/19 12:04
12,1,4,3,47,2015/12/19 12:04
4,1,4,5,48,2015/12/19 12:04
13,1,4,3,49,2015/12/19 12:04
20,1,4,2,50,2015/12/19 12:05
26,1,4,4,51,2015/12/19 12:05
30,1,4,2,52,2015/12/19 12:05
6,1,4,4,53,2015/12/19 12:05
16,1,4,3,54,2015/12/19 12:05
14,1,4,2,55,2015/12/19 12:06
3,1,4,4,56,2015/12/19 12:06
18,1,4,3,57,2015/12/19 12:06
23,1,4,3,58,2015/12/19 12:06
9,1,4,3,59,2015/12/19 12:07
28,1,4,3,60,2015/12/19 12:07
8,1,4,4,61,2015/12/19 12:07
10,1,4,4,62,2015/12/19 12:07
34,1,4,3,63,2015/12/19 12:08
7,1,4,4,64,2015/12/19 12:08
22,1,4,4,65,2015/12/19 12:08
19,1,4,4,66,2015/12/19 12:09
15,1,4,4,67,2015/12/19 12:09
21,1,4,4,68,2015/12/19 12:09
31,2,4,4,69,2015/12/19 12:09
2,2,4,3,70,2015/12/19 12:09
17,2,4,2,71,2015/12/19 12:10
11,2,4,3,72,2015/12/19 12:10
27,2,4,3,73,2015/12/19 12:10
5,2,4,4,74,2015/12/19 12:10
4,2,4,5,75,2015/12/19 12:10
25,2,4,4,76,2015/12/19 12:11
32,2,4,4,77,2015/12/19 12:11
29,2,4,4,78,2015/12/19 12:12
1,2,4,4,79,2015/12/19 12:13
24,2,4,2,80,2015/12/19 12:13
33,2,4,3,81,2015/12/19 12:13
12,2,4,4,82,2015/12/19 12:13
13,2,4,3,83,2015/12/19 12:13
20,2,4,4,84,2015/12/19 12:13
26,2,4,5,85,2015/12/19 12:14
30,2,4,2,86,2015/12/19 12:14
6,2,4,4,87,2015/12/19 12:14
16,2,4,4,88,2015/12/19 12:15
14,2,4,3,89,2015/12/19 12:15
3,2,4,4,90,2015/12/19 12:15
18,2,4,3,91,2015/12/19 12:15
23,2,4,4,92,2015/12/19 12:15
9,2,4,2,93,2015/12/19 12:16
28,2,4,4,94,2015/12/19 12:16
8,2,4,4,95,2015/12/19 12:18
10,2,4,3,96,2015/12/19 12:19
34,2,4,2,97,2015/12/19 12:19
7,2,4,4,98,2015/12/19 12:19
22,2,4,4,99,2015/12/19 12:19
19,2,4,4,100,2015/12/19 12:19
15,2,4,3,101,2015/12/19 12:19
21,2,4,4,102,2015/12/19 12:21
31,3,4,3,103,2015/12/19 12:21
2,3,4,4,104,2015/12/19 12:49
17,3,4,4,105,2015/12/19 12:49
11,3,4,4,106,2015/12/19 12:49
27,3,4,3,107,2015/12/19 12:52
5,3,4,4,108,2015/12/19 12:52
4,3,4,4,109,2015/12/19 12:53
25,3,4,3,110,2015/12/19 12:59
32,3,4,3,111,2015/12/19 13:00
29,3,4,3,112,2015/12/19 13:00
1,3,4,3,113,2015/12/19 13:01
24,3,4,4,114,2015/12/19 13:01
33,3,4,4,115,2015/12/19 13:01
12,3,4,4,116,2015/12/19 13:01
13,3,4,4,117,2015/12/19 13:05
20,3,4,4,118,2015/12/19 13:06
26,3,4,4,119,2015/12/19 13:06
30,3,4,4,120,2015/12/19 13:06
6,3,4,4,121,2015/12/19 13:06
16,3,4,2,122,2015/12/19 13:07
14,3,4,3,123,2015/12/19 13:07
3,3,4,3,124,2015/12/19 13:07
18,3,4,3,125,2015/12/19 13:08
23,3,4,2,126,2015/12/19 13:08
9,3,4,4,127,2015/12/19 13:13
28,3,4,3,128,2015/12/19 13:13
8,3,4,4,129,2015/12/19 13:13
10,3,4,3,130,2015/12/19 13:13
34,3,4,4,131,2015/12/19 13:13
7,3,4,4,132,2015/12/19 13:14
22,3,4,3,133,2015/12/19 13:14
19,3,4,4,134,2015/12/19 13:15
15,3,4,3,135,2015/12/19 13:15
21,3,4,4,136,2015/12/19 13:15
31,0,5,4,1,2015/12/11 21:03
2,0,5,3,2,2015/12/11 21:04
17,0,5,4,3,2015/12/11 21:04
11,0,5,5,4,2015/12/11 21:05
27,0,5,2,5,2015/12/11 21:07
4,0,5,3,6,2015/12/11 21:09
25,0,5,3,7,2015/12/11 21:10
32,0,5,4,8,2015/12/11 21:10
29,0,5,2,9,2015/12/11 21:10
1,0,5,5,10,2015/12/11 21:11
24,0,5,2,11,2015/12/11 21:11
12,0,5,3,12,2015/12/11 21:12
13,0,5,5,13,2015/12/11 21:13
20,0,5,3,14,2015/12/11 21:13
26,0,5,4,15,2015/12/11 21:14
30,0,5,2,16,2015/12/11 21:16
6,0,5,3,17,2015/12/11 21:19
16,0,5,2,18,2015/12/11 21:19
14,0,5,4,19,2015/12/11 21:20
3,0,5,3,20,2015/12/11 21:20
18,0,5,4,21,2015/12/11 21:22
23,0,5,3,22,2015/12/11 21:23
9,0,5,4,23,2015/12/11 21:24
28,0,5,3,24,2015/12/11 21:24
8,0,5,4,25,2015/12/11 21:25
21,0,5,4,26,2015/12/11 21:25
19,0,5,2,27,2015/12/11 21:26
7,0,5,3,28,2015/12/11 21:26
15,0,5,4,29,2015/12/11 21:27
34,0,5,2,30,2015/12/11 21:27
22,0,5,3,31,2015/12/11 21:27
10,0,5,4,32,2015/12/11 21:28
31,1,5,4,33,2015/12/11 21:30
2,1,5,5,34,2015/12/11 21:30
17,1,5,3,35,2015/12/11 21:31
11,1,5,5,36,2015/12/11 21:32
27,1,5,3,37,2015/12/11 21:33
5,1,5,4,38,2015/12/11 21:33
12,1,5,4,39,2015/12/11 21:34
4,1,5,4,40,2015/12/11 21:35
13,1,5,3,41,2015/12/11 21:36
33,1,5,2,42,2015/12/11 21:36
1,1,5,3,43,2015/12/11 21:37
18,1,5,4,44,2015/12/11 21:38
3,1,5,3,45,2015/12/11 21:39
20,1,5,3,46,2015/12/11 21:40
25,1,5,4,47,2015/12/11 21:41
24,1,5,2,48,2015/12/11 21:41
23,1,5,3,49,2015/12/11 21:42
14,1,5,2,50,2015/12/11 21:42
29,1,5,3,51,2015/12/11 21:43
19,1,5,5,52,2015/12/11 21:43
15,1,5,3,53,2015/12/11 21:45
9,1,5,3,54,2015/12/11 21:47
28,1,5,2,55,2015/12/11 21:49
21,1,5,5,56,2015/12/11 21:50
22,1,5,4,57,2015/12/11 21:51
7,1,5,4,58,2015/12/11 21:51
30,1,5,2,59,2015/12/11 21:52
26,1,5,4,60,2015/12/11 21:53
8,1,5,3,61,2015/12/11 21:54
16,1,5,3,62,2015/12/11 21:55
32,1,5,3,63,2015/12/11 21:56
34,1,5,3,64,2015/12/11 21:57
10,1,5,5,65,2015/12/11 21:58
6,1,5,4,66,2015/12/11 22:00
31,2,5,2,67,2015/12/11 22:03
2,2,5,3,68,2015/12/11 22:05
17,2,5,4,69,2015/12/11 22:07
11,2,5,3,70,2015/12/11 22:07
27,2,5,4,71,2015/12/11 22:09
5,2,5,4,72,2015/12/11 22:10
4,2,5,3,73,2015/12/11 22:10
25,2,5,4,74,2015/12/11 22:13
32,2,5,3,75,2015/12/11 22:14
29,2,5,5,76,2015/12/11 22:15
1,2,5,4,77,2015/12/11 22:17
24,2,5,4,78,2015/12/11 22:18
33,2,5,3,79,2015/12/11 22:19
12,2,5,3,80,2015/12/11 22:21
13,2,5,4,81,2015/12/11 22:22
20,2,5,2,82,2015/12/11 22:23
26,2,5,3,83,2015/12/11 22:24
30,2,5,4,84,2015/12/11 22:25
6,2,5,4,85,2015/12/11 22:27
16,2,5,2,86,2015/12/11 22:28
14,2,5,3,87,2015/12/11 22:30
3,2,5,4,88,2015/12/11 22:32
18,2,5,4,89,2015/12/11 22:35
23,2,5,3,90,2015/12/11 22:36
9,2,5,3,91,2015/12/11 22:37
5,0,5,3,92,2015/12/11 22:40
28,2,5,4,93,2015/12/11 22:43
8,2,5,3,94,2015/12/11 22:44
21,2,5,5,95,2015/12/11 22:46
19,2,5,5,96,2015/12/11 22:48
22,2,5,2,97,2015/12/11 22:49
15,2,5,3,98,2015/12/11 22:52
7,2,5,3,99,2015/12/11 22:53
34,2,5,3,100,2015/12/11 22:53
10,2,5,5,101,2015/12/11 22:54
31,3,5,4,102,2015/12/11 23:05
2,3,5,3,103,2015/12/11 23:33
17,3,5,3,104,2015/12/11 23:34
11,3,5,3,105,2015/12/11 23:35
13,3,5,4,106,2015/12/11 23:39
27,3,5,3,107,2015/12/11 23:41
5,3,5,5,108,2015/12/11 23:43
12,3,5,4,109,2015/12/11 23:45
19,3,5,3,110,2015/12/11 23:46
3,3,5,3,111,2015/12/11 23:47
23,3,5,2,112,2015/12/11 23:47
22,3,5,4,113,2015/12/11 23:47
15,3,5,4,114,2015/12/11 23:48
20,3,5,4,115,2015/12/11 23:48
4,3,5,5,116,2015/12/11 23:49
21,3,5,5,117,2015/12/11 23:50
25,3,5,4,118,2015/12/11 23:51
7,3,5,3,119,2015/12/11 23:52
18,3,5,5,120,2015/12/11 23:54
