ExamineeID,TaskID,RaterID,Score,Order,Date
25,2,9,2,1,2015/12/21 17:43
32,2,9,2,1,2015/12/21 17:43
29,2,9,2,1,2015/12/21 17:43
33,2,9,2,2,2015/12/21 17:44
13,2,9,2,2,2015/12/21 17:44
26,2,9,2,2,2015/12/21 17:45
30,2,9,2,2,2015/12/21 17:45
6,2,9,2,3,2015/12/21 17:45
14,2,9,2,3,2015/12/21 17:46
3,2,9,2,3,2015/12/21 17:46
18,2,9,2,3,2015/12/21 17:46
23,2,9,2,4,2015/12/21 17:46
9,2,9,2,4,2015/12/21 17:46
28,2,9,2,4,2015/12/21 17:46
34,2,9,2,4,2015/12/21 17:47
7,2,9,2,5,2015/12/21 17:47
22,2,9,2,5,2015/12/21 17:47
19,2,9,2,5,2015/12/21 17:48
15,2,9,2,6,2015/12/21 17:48
21,2,9,2,6,2015/12/21 17:48
1,2,10,2,6,2015/12/18 20:22
33,2,10,2,7,2015/12/18 20:25
13,2,10,2,7,2015/12/18 20:26
15,2,10,2,7,2015/12/18 20:43
16,2,11,2,8,2015/12/18 21:51
18,2,11,2,8,2015/12/18 21:54
23,2,11,2,8,2015/12/18 21:55
28,2,11,2,9,2015/12/18 21:57
34,2,11,2,9,2015/12/18 22:00
22,2,11,2,9,2015/12/18 22:01
1,2,12,2,10,2015/12/21 16:22
13,2,12,2,10,2015/12/21 16:24
3,2,12,2,10,2015/12/21 16:41
31,2,13,2,1,2015/12/20 14:11
11,2,13,2,1,2015/12/20 14:18
27,2,13,2,1,2015/12/20 14:18
32,2,13,2,1,2015/12/20 14:20
29,2,13,2,2,2015/12/20 14:21
1,2,13,2,2,2015/12/20 14:22
24,2,13,2,2,2015/12/20 14:22
12,2,13,2,2,2015/12/20 14:24
3,2,13,2,3,2015/12/20 14:32
23,2,13,2,3,2015/12/20 14:37
9,2,13,2,3,2015/12/20 14:38
28,2,13,2,3,2015/12/20 14:39
8,2,13,2,4,2015/12/20 14:40
34,2,13,2,4,2015/12/20 14:42
15,2,13,2,4,2015/12/20 14:47
27,2,14,2,4,2015/12/19 0:42
25,2,14,2,5,2015/12/19 0:45
32,2,14,2,5,2015/12/19 0:47
29,2,14,2,5,2015/12/19 0:49
1,2,14,2,6,2015/12/19 14:19
26,2,14,2,6,2015/12/19 14:30
16,2,14,2,6,2015/12/19 14:33
6,2,14,2,7,2015/12/19 14:34
14,2,14,2,7,2015/12/19 14:34
3,2,14,2,7,2015/12/19 14:35
28,2,14,2,8,2015/12/19 14:40
8,2,14,2,8,2015/12/19 14:41
10,2,14,2,8,2015/12/19 14:50
15,2,14,2,9,2015/12/19 14:58
16,2,17,2,9,2015/12/14 16:25
34,2,18,2,9,2015/12/11 13:42
28,2,18,2,10,2015/12/11 13:46
23,2,18,2,10,2015/12/11 13:48
16,2,18,2,10,2015/12/11 13:51
30,2,18,2,1,2015/12/11 13:52
17,2,18,2,1,2015/12/11 13:58
24,2,18,2,1,2015/12/11 14:04
1,2,18,2,1,2015/12/11 14:04
31,2,19,2,2,2015/12/15 11:33
27,2,19,2,2,2015/12/15 11:34
5,2,19,2,2,2015/12/15 11:34
1,2,19,2,2,2015/12/15 11:36
13,2,19,2,3,2015/12/15 11:37
6,2,19,2,3,2015/12/15 11:38
16,2,19,2,3,2015/12/15 11:38
14,2,19,2,3,2015/12/15 11:38
10,2,19,2,4,2015/12/15 11:40
19,2,19,2,4,2015/12/15 11:41
27,2,20,2,4,2015/12/16 16:25
5,2,20,2,4,2015/12/16 16:26
4,2,20,2,5,2015/12/16 16:27
29,2,20,2,5,2015/12/16 16:29
12,2,20,2,5,2015/12/16 16:34
13,2,20,2,6,2015/12/16 16:36
20,2,20,2,6,2015/12/16 16:36
16,2,20,2,6,2015/12/16 16:43
18,2,20,2,7,2015/12/16 16:46
23,2,20,2,7,2015/12/16 16:46
28,2,20,2,7,2015/12/16 16:48
10,2,20,2,8,2015/12/16 16:50
27,2,21,2,8,2015/12/15 17:09
29,2,21,2,8,2015/12/15 17:13
1,2,21,2,9,2015/12/15 17:14
26,2,21,2,9,2015/12/15 17:21
23,2,21,2,9,2015/12/15 17:26
28,2,21,2,10,2015/12/15 17:28
15,2,21,2,10,2015/12/15 17:32
4,2,22,2,10,2015/12/18 16:16
12,2,22,2,1,2015/12/18 16:22
20,2,22,2,1,2015/12/18 16:23
6,2,22,2,1,2015/12/18 16:25
16,2,22,2,1,2015/12/18 16:26
14,2,22,2,2,2015/12/18 16:26
23,2,22,2,2,2015/12/18 16:29
8,2,22,2,2,2015/12/18 16:31
31,2,23,2,2,2015/12/21 12:32
11,2,23,2,3,2015/12/21 12:32
14,2,23,2,3,2015/12/21 12:37
8,2,23,2,3,2015/12/21 12:38
27,2,24,2,3,2015/12/15 15:11
12,2,24,2,4,2015/12/15 15:37
13,2,24,2,4,2015/12/15 15:43
30,2,24,2,4,2015/12/15 15:59
6,2,24,2,4,2015/12/15 16:00
8,2,24,2,5,2015/12/15 16:07
10,2,24,2,5,2015/12/15 16:08
15,2,24,2,5,2015/12/15 16:29
31,2,25,2,6,2015/12/16 14:14
12,2,25,2,6,2015/12/16 14:38
13,2,25,2,6,2015/12/16 14:38
9,2,25,2,7,2015/12/16 14:41
27,2,26,2,7,2015/12/20 11:39
5,2,26,2,7,2015/12/20 11:40
29,2,26,2,8,2015/12/20 11:44
1,2,26,2,8,2015/12/20 11:45
26,2,26,2,8,2015/12/20 11:53
6,2,26,2,9,2015/12/20 11:54
8,2,26,2,9,2015/12/20 12:01
11,2,27,2,9,2015/12/22 20:23
23,2,27,2,10,2015/12/24 12:47
10,2,27,2,10,2015/12/24 12:49
25,2,28,2,10,2015/12/12 9:20
29,2,28,2,1,2015/12/12 9:21
16,2,28,2,1,2015/12/12 9:22
1,2,28,2,1,2015/12/12 9:23
18,2,28,2,1,2015/12/12 9:23
21,2,28,2,2,2015/12/12 9:30
19,2,28,2,2,2015/12/12 9:30
22,2,28,2,2,2015/12/12 9:31
34,2,28,2,2,2015/12/12 9:33
10,2,28,2,3,2015/12/12 9:33
23,2,28,2,3,2015/12/12 9:47
26,2,28,2,3,2015/12/12 9:51
1,2,29,2,3,2015/12/21 12:49
16,2,29,2,4,2015/12/21 12:59
15,2,29,2,4,2015/12/21 16:01
17,2,30,2,4,2015/12/11 14:23
11,2,30,2,4,2015/12/11 14:23
27,2,30,2,5,2015/12/11 14:23
25,2,30,2,5,2015/12/11 14:24
29,2,30,2,5,2015/12/11 14:25
24,2,30,2,6,2015/12/11 14:25
33,2,30,2,6,2015/12/11 14:25
16,2,30,2,6,2015/12/11 14:27
9,2,30,2,7,2015/12/11 14:28
28,2,30,2,7,2015/12/11 14:28
7,2,30,2,7,2015/12/11 14:29
1,2,31,2,8,2015/12/15 21:24
12,2,31,2,8,2015/12/15 21:26
23,2,31,2,8,2015/12/15 21:30
15,2,31,2,9,2015/12/15 21:34
1,2,33,2,9,2015/12/20 18:47
24,2,33,2,9,2015/12/20 18:47
13,2,33,2,10,2015/12/20 18:49
26,2,33,2,10,2015/12/20 18:49
6,2,33,2,10,2015/12/20 18:50
16,2,33,2,1,2015/12/20 18:50
3,2,33,2,1,2015/12/20 18:52
23,2,33,2,1,2015/12/20 18:54
15,2,33,2,1,2015/12/20 18:56
23,2,34,2,2,2015/12/19 16:55
21,2,34,2,2,2015/12/19 16:57
18,2,34,2,2,2015/12/19 17:02
24,2,34,2,2,2015/12/19 17:04
25,2,1,3,3,2015/12/21 22:54
24,2,1,3,3,2015/12/21 22:55
26,2,1,3,3,2015/12/21 22:58
30,2,1,3,3,2015/12/21 22:58
6,2,1,3,4,2015/12/21 22:59
16,2,1,3,4,2015/12/21 22:59
3,2,1,3,4,2015/12/21 23:00
18,2,1,3,4,2015/12/21 23:01
23,2,1,3,5,2015/12/21 23:02
9,2,1,3,5,2015/12/21 23:02
28,2,1,3,5,2015/12/21 23:03
19,2,1,3,6,2015/12/21 23:06
21,2,1,3,6,2015/12/21 23:06
17,2,2,3,6,2015/12/15 16:12
24,2,2,3,7,2015/12/15 16:22
26,2,2,3,7,2015/12/15 16:33
3,2,2,3,7,2015/12/19 1:49
28,2,2,3,8,2015/12/19 1:51
10,2,2,3,8,2015/12/19 1:52
34,2,2,3,8,2015/12/19 1:52
2,2,3,3,9,2015/12/11 18:13
17,2,3,3,9,2015/12/11 18:13
25,2,3,3,9,2015/12/11 18:17
1,2,3,3,10,2015/12/11 18:19
24,2,3,3,10,2015/12/11 18:22
18,2,3,3,10,2015/12/11 18:32
28,2,3,3,1,2015/12/11 18:36
8,2,3,3,1,2015/12/19 14:15
15,2,3,3,1,2015/12/19 14:23
21,2,3,3,1,2015/12/19 14:24
2,2,4,3,2,2015/12/19 12:09
11,2,4,3,2,2015/12/19 12:10
27,2,4,3,2,2015/12/19 12:10
33,2,4,3,2,2015/12/19 12:13
13,2,4,3,3,2015/12/19 12:13
14,2,4,3,3,2015/12/19 12:15
18,2,4,3,3,2015/12/19 12:15
10,2,4,3,3,2015/12/19 12:19
15,2,4,3,4,2015/12/19 12:19
2,2,5,3,4,2015/12/11 22:05
11,2,5,3,4,2015/12/11 22:07
4,2,5,3,4,2015/12/11 22:10
32,2,5,3,5,2015/12/11 22:14
33,2,5,3,5,2015/12/11 22:19
12,2,5,3,5,2015/12/11 22:21
26,2,5,3,6,2015/12/11 22:24
14,2,5,3,6,2015/12/11 22:30
23,2,5,3,6,2015/12/11 22:36
9,2,5,3,7,2015/12/11 22:37
8,2,5,3,7,2015/12/11 22:44
15,2,5,3,7,2015/12/11 22:52
7,2,5,3,8,2015/12/11 22:53
34,2,5,3,8,2015/12/11 22:53
2,2,6,3,8,2015/12/14 14:27
32,2,6,3,9,2015/12/14 14:30
1,2,6,3,9,2015/12/14 14:31
33,2,6,3,9,2015/12/14 14:33
12,2,6,3,10,2015/12/14 14:33
20,2,6,3,10,2015/12/14 14:35
6,2,6,3,10,2015/12/14 14:36
14,2,6,3,1,2015/12/14 14:36
3,2,6,3,1,2015/12/14 14:37
9,2,6,3,1,2015/12/14 14:38
34,2,6,3,1,2015/12/14 14:39
7,2,6,3,2,2015/12/14 14:39
22,2,6,3,2,2015/12/14 14:43
15,2,6,3,2,2015/12/14 14:44
31,2,7,3,2,2015/12/17 22:39
2,2,7,3,3,2015/12/17 22:40
17,2,7,3,3,2015/12/17 22:42
3,2,7,3,3,2015/12/17 22:59
9,2,7,3,3,2015/12/17 23:00
28,2,7,3,4,2015/12/17 23:01
7,2,7,3,4,2015/12/17 23:03
22,2,7,3,4,2015/12/17 23:04
31,2,8,3,4,2015/12/15 18:17
2,2,8,3,5,2015/12/15 18:17
17,2,8,3,5,2015/12/15 18:18
5,2,8,3,5,2015/12/15 18:19
32,2,8,3,6,2015/12/15 18:21
29,2,8,3,6,2015/12/15 18:21
1,2,8,3,6,2015/12/15 18:22
24,2,8,3,7,2015/12/15 18:22
33,2,8,3,7,2015/12/15 18:23
12,2,8,3,7,2015/12/15 18:26
13,2,8,3,8,2015/12/15 18:26
20,2,8,3,8,2015/12/15 18:27
26,2,8,3,8,2015/12/15 18:27
3,2,8,3,9,2015/12/15 18:30
18,2,8,3,9,2015/12/15 18:31
9,2,8,3,9,2015/12/15 18:32
8,2,8,3,10,2015/12/15 18:33
10,2,8,3,10,2015/12/15 18:35
7,2,8,3,10,2015/12/15 18:36
22,2,8,3,1,2015/12/15 18:37
21,2,8,3,1,2015/12/15 18:39
27,2,9,3,1,2015/12/21 17:43
5,2,9,3,1,2015/12/21 17:43
20,2,9,3,2,2015/12/21 17:45
31,2,10,3,2,2015/12/18 20:12
2,2,10,3,2,2015/12/18 20:13
11,2,10,3,2,2015/12/18 20:16
26,2,10,3,3,2015/12/18 20:27
30,2,10,3,3,2015/12/18 20:27
16,2,10,3,3,2015/12/18 20:29
23,2,10,3,3,2015/12/18 20:32
9,2,10,3,4,2015/12/18 20:33
8,2,10,3,4,2015/12/18 20:36
34,2,10,3,4,2015/12/18 20:37
17,2,11,3,4,2015/12/18 21:36
11,2,11,3,5,2015/12/18 21:36
5,2,11,3,5,2015/12/18 21:38
4,2,11,3,5,2015/12/18 21:39
29,2,11,3,6,2015/12/18 21:42
1,2,11,3,6,2015/12/18 21:42
12,2,11,3,6,2015/12/18 21:45
30,2,11,3,7,2015/12/18 21:48
14,2,11,3,7,2015/12/18 21:52
9,2,11,3,7,2015/12/18 21:56
8,2,11,3,8,2015/12/18 21:58
7,2,11,3,8,2015/12/18 22:00
19,2,11,3,8,2015/12/18 22:01
31,2,12,3,9,2015/12/21 16:17
11,2,12,3,9,2015/12/21 16:19
4,2,12,3,9,2015/12/21 16:20
25,2,12,3,10,2015/12/21 16:20
29,2,12,3,10,2015/12/21 16:21
24,2,12,3,10,2015/12/21 16:22
33,2,12,3,1,2015/12/21 16:23
12,2,12,3,1,2015/12/21 16:23
20,2,12,3,1,2015/12/21 16:24
26,2,12,3,1,2015/12/21 16:24
6,2,12,3,2,2015/12/21 16:41
16,2,12,3,2,2015/12/21 16:41
23,2,12,3,2,2015/12/21 16:41
8,2,12,3,2,2015/12/21 16:42
19,2,12,3,3,2015/12/21 16:43
15,2,12,3,3,2015/12/21 16:43
2,2,13,3,3,2015/12/20 14:12
17,2,13,3,3,2015/12/20 14:17
5,2,13,3,4,2015/12/20 14:18
4,2,13,3,4,2015/12/20 14:19
25,2,13,3,4,2015/12/20 14:20
20,2,13,3,4,2015/12/20 14:27
26,2,13,3,5,2015/12/20 14:28
30,2,13,3,5,2015/12/20 14:29
7,2,13,3,5,2015/12/20 14:44
22,2,13,3,6,2015/12/20 14:46
19,2,13,3,6,2015/12/20 14:46
21,2,13,3,6,2015/12/20 14:47
2,2,14,3,7,2015/12/19 0:40
17,2,14,3,7,2015/12/19 0:40
5,2,14,3,7,2015/12/19 0:43
4,2,14,3,8,2015/12/19 0:44
33,2,14,3,8,2015/12/19 14:22
12,2,14,3,8,2015/12/19 14:25
13,2,14,3,9,2015/12/19 14:27
30,2,14,3,9,2015/12/19 14:31
18,2,14,3,9,2015/12/19 14:36
23,2,14,3,10,2015/12/19 14:38
9,2,14,3,10,2015/12/19 14:39
34,2,14,3,10,2015/12/19 14:52
22,2,14,3,1,2015/12/19 14:55
19,2,14,3,1,2015/12/19 14:57
17,2,15,3,1,2015/12/21 15:29
11,2,15,3,1,2015/12/21 15:29
4,2,15,3,2,2015/12/21 15:30
25,2,15,3,2,2015/12/21 15:30
29,2,15,3,2,2015/12/21 15:31
1,2,15,3,2,2015/12/21 15:31
24,2,15,3,3,2015/12/21 15:32
12,2,15,3,3,2015/12/21 15:32
20,2,15,3,3,2015/12/21 15:32
30,2,15,3,3,2015/12/21 15:34
16,2,15,3,4,2015/12/21 15:34
23,2,15,3,4,2015/12/21 15:35
8,2,15,3,4,2015/12/21 15:36
10,2,15,3,4,2015/12/21 15:37
34,2,15,3,5,2015/12/21 15:37
7,2,15,3,5,2015/12/21 15:38
22,2,15,3,5,2015/12/21 15:38
15,2,15,3,6,2015/12/21 15:39
31,2,16,3,6,2015/12/18 8:29
2,2,16,3,6,2015/12/18 8:34
11,2,16,3,7,2015/12/18 10:18
20,2,16,3,7,2015/12/18 20:40
30,2,16,3,7,2015/12/18 20:42
16,2,16,3,8,2015/12/18 23:44
28,2,16,3,8,2015/12/20 10:36
7,2,16,3,8,2015/12/20 10:55
2,2,17,3,9,2015/12/14 15:31
17,2,17,3,9,2015/12/14 15:31
11,2,17,3,9,2015/12/14 15:32
27,2,17,3,10,2015/12/14 15:32
5,2,17,3,10,2015/12/14 15:33
8,2,17,3,10,2015/12/14 15:36
28,2,17,3,1,2015/12/14 15:37
21,2,17,3,1,2015/12/14 15:38
23,2,17,3,1,2015/12/14 16:20
15,2,17,3,1,2015/12/14 16:20
18,2,17,3,2,2015/12/14 16:21
22,2,17,3,2,2015/12/14 16:23
24,2,17,3,2,2015/12/14 16:24
34,2,17,3,2,2015/12/14 16:26
6,2,17,3,3,2015/12/14 16:26
29,2,17,3,3,2015/12/14 16:27
22,2,18,3,3,2015/12/11 13:40
7,2,18,3,3,2015/12/11 13:41
15,2,18,3,4,2015/12/11 13:44
9,2,18,3,4,2015/12/11 13:47
18,2,18,3,4,2015/12/11 13:49
3,2,18,3,4,2015/12/11 13:49
14,2,18,3,5,2015/12/11 13:50
6,2,18,3,5,2015/12/11 13:51
20,2,18,3,5,2015/12/11 13:54
13,2,18,3,6,2015/12/11 13:54
12,2,18,3,6,2015/12/11 13:55
2,2,18,3,6,2015/12/11 13:57
27,2,18,3,7,2015/12/11 13:59
5,2,18,3,7,2015/12/11 14:00
29,2,18,3,7,2015/12/11 14:05
2,2,19,3,8,2015/12/15 11:33
11,2,19,3,8,2015/12/15 11:34
4,2,19,3,8,2015/12/15 11:35
25,2,19,3,9,2015/12/15 11:35
29,2,19,3,9,2015/12/15 11:35
24,2,19,3,9,2015/12/15 11:36
33,2,19,3,10,2015/12/15 11:36
12,2,19,3,10,2015/12/15 11:36
20,2,19,3,10,2015/12/15 11:37
26,2,19,3,1,2015/12/15 11:37
30,2,19,3,1,2015/12/15 11:38
3,2,19,3,1,2015/12/15 11:39
18,2,19,3,1,2015/12/15 11:39
23,2,19,3,2,2015/12/15 11:39
9,2,19,3,2,2015/12/15 11:39
28,2,19,3,2,2015/12/15 11:40
8,2,19,3,2,2015/12/15 11:40
7,2,19,3,3,2015/12/15 11:41
22,2,19,3,3,2015/12/15 11:41
15,2,19,3,3,2015/12/15 11:41
21,2,19,3,3,2015/12/15 11:41
17,2,20,3,4,2015/12/16 16:22
11,2,20,3,4,2015/12/16 16:24
25,2,20,3,4,2015/12/16 16:28
24,2,20,3,4,2015/12/16 16:31
33,2,20,3,5,2015/12/16 16:32
26,2,20,3,5,2015/12/16 16:37
30,2,20,3,5,2015/12/16 16:38
6,2,20,3,6,2015/12/16 16:41
14,2,20,3,6,2015/12/16 16:44
3,2,20,3,6,2015/12/16 16:45
9,2,20,3,7,2015/12/16 16:47
8,2,20,3,7,2015/12/16 16:49
22,2,20,3,7,2015/12/16 16:55
21,2,20,3,8,2015/12/16 16:57
2,2,21,3,8,2015/12/15 17:08
17,2,21,3,8,2015/12/15 17:08
11,2,21,3,9,2015/12/15 17:08
4,2,21,3,9,2015/12/15 17:11
24,2,21,3,9,2015/12/15 17:17
12,2,21,3,10,2015/12/15 17:20
6,2,21,3,10,2015/12/15 17:22
7,2,21,3,10,2015/12/15 17:30
22,2,21,3,1,2015/12/15 17:30
19,2,21,3,1,2015/12/15 17:32
21,2,21,3,1,2015/12/15 17:33
17,2,22,3,1,2015/12/18 16:14
27,2,22,3,2,2015/12/18 16:15
5,2,22,3,2,2015/12/18 16:16
25,2,22,3,2,2015/12/18 16:17
32,2,22,3,2,2015/12/18 16:17
29,2,22,3,3,2015/12/18 16:18
1,2,22,3,3,2015/12/18 16:19
33,2,22,3,3,2015/12/18 16:21
13,2,22,3,3,2015/12/18 16:22
26,2,22,3,4,2015/12/18 16:24
30,2,22,3,4,2015/12/18 16:24
3,2,22,3,4,2015/12/18 16:27
9,2,22,3,4,2015/12/18 16:29
28,2,22,3,5,2015/12/18 16:30
10,2,22,3,5,2015/12/18 16:32
34,2,22,3,5,2015/12/18 16:33
22,2,22,3,6,2015/12/18 16:34
19,2,22,3,6,2015/12/18 16:34
15,2,22,3,6,2015/12/18 16:35
21,2,22,3,7,2015/12/18 16:35
2,2,23,3,7,2015/12/21 12:32
17,2,23,3,7,2015/12/21 12:32
27,2,23,3,8,2015/12/21 12:33
5,2,23,3,8,2015/12/21 12:33
4,2,23,3,8,2015/12/21 12:33
32,2,23,3,9,2015/12/21 12:34
29,2,23,3,9,2015/12/21 12:34
1,2,23,3,9,2015/12/21 12:34
24,2,23,3,10,2015/12/21 12:34
33,2,23,3,10,2015/12/21 12:34
12,2,23,3,10,2015/12/21 12:34
20,2,23,3,1,2015/12/21 12:36
26,2,23,3,1,2015/12/21 12:36
30,2,23,3,1,2015/12/21 12:36
16,2,23,3,1,2015/12/21 12:36
3,2,23,3,2,2015/12/21 12:37
18,2,23,3,2,2015/12/21 12:37
23,2,23,3,2,2015/12/21 12:37
9,2,23,3,2,2015/12/21 12:38
28,2,23,3,3,2015/12/21 12:38
34,2,23,3,3,2015/12/21 12:38
7,2,23,3,3,2015/12/21 12:38
22,2,23,3,3,2015/12/21 12:39
19,2,23,3,4,2015/12/21 12:39
15,2,23,3,4,2015/12/21 12:39
21,2,23,3,4,2015/12/21 12:39
17,2,24,3,4,2015/12/15 15:10
1,2,24,3,5,2015/12/15 15:14
33,2,24,3,5,2015/12/15 15:21
26,2,24,3,5,2015/12/15 15:59
16,2,24,3,6,2015/12/15 16:00
18,2,24,3,6,2015/12/15 16:03
23,2,24,3,6,2015/12/15 16:05
28,2,24,3,7,2015/12/15 16:06
34,2,24,3,7,2015/12/15 16:08
7,2,24,3,7,2015/12/15 16:15
22,2,24,3,8,2015/12/15 16:17
19,2,24,3,8,2015/12/15 16:29
5,2,25,3,8,2015/12/16 14:15
25,2,25,3,9,2015/12/16 14:34
29,2,25,3,9,2015/12/16 14:35
24,2,25,3,9,2015/12/16 14:36
33,2,25,3,10,2015/12/16 14:36
6,2,25,3,10,2015/12/16 14:39
3,2,25,3,10,2015/12/16 14:40
18,2,25,3,1,2015/12/16 14:40
34,2,25,3,1,2015/12/16 14:42
19,2,25,3,1,2015/12/16 14:43
31,2,26,3,1,2015/12/20 11:35
2,2,26,3,2,2015/12/20 11:36
17,2,26,3,2,2015/12/20 11:37
12,2,26,3,2,2015/12/20 11:49
13,2,26,3,2,2015/12/20 11:50
20,2,26,3,3,2015/12/20 11:51
30,2,26,3,3,2015/12/20 11:54
14,2,26,3,3,2015/12/20 11:56
18,2,26,3,3,2015/12/20 11:58
9,2,26,3,4,2015/12/20 12:00
28,2,26,3,4,2015/12/20 12:00
34,2,26,3,4,2015/12/20 12:02
7,2,26,3,4,2015/12/20 12:03
22,2,26,3,5,2015/12/20 12:04
17,2,27,3,5,2015/12/22 20:22
27,2,27,3,5,2015/12/22 20:24
29,2,27,3,6,2015/12/22 20:27
1,2,27,3,6,2015/12/22 20:44
12,2,27,3,6,2015/12/24 12:42
13,2,27,3,7,2015/12/24 12:43
6,2,27,3,7,2015/12/24 12:44
16,2,27,3,7,2015/12/24 12:45
7,2,27,3,8,2015/12/24 12:50
22,2,27,3,8,2015/12/24 12:50
11,2,28,3,8,2015/12/12 9:15
5,2,28,3,9,2015/12/12 9:19
4,2,28,3,9,2015/12/12 9:19
32,2,28,3,9,2015/12/12 9:20
24,2,28,3,10,2015/12/12 9:22
3,2,28,3,10,2015/12/12 9:23
15,2,28,3,10,2015/12/12 9:24
7,2,28,3,1,2015/12/12 9:32
6,2,28,3,1,2015/12/12 9:45
14,2,28,3,1,2015/12/12 9:46
33,2,28,3,1,2015/12/12 9:46
13,2,28,3,2,2015/12/12 9:46
9,2,28,3,2,2015/12/12 9:48
28,2,28,3,2,2015/12/12 9:50
30,2,28,3,2,2015/12/12 9:51
8,2,28,3,3,2015/12/12 9:52
31,2,29,3,3,2015/12/21 1:10
17,2,29,3,3,2015/12/21 12:43
29,2,29,3,3,2015/12/21 12:48
13,2,29,3,4,2015/12/21 12:53
26,2,29,3,4,2015/12/21 12:55
6,2,29,3,4,2015/12/21 12:56
14,2,29,3,4,2015/12/21 13:00
3,2,29,3,5,2015/12/21 13:02
18,2,29,3,5,2015/12/21 13:04
